exit_reason,exit_day,return,stock_id,stock_name,buy_date,buy_price,drawdown_120d
止损-20%,21,-0.2041078305519898,000025.SZ,特力A,2018-01-08,26.536050750000005,0.2538314176245211
止损-20%,57,-0.20633126059920875,000025.SZ,特力A,2018-05-29,24.103863300000004,0.25468717084474396
止盈30%,101,0.26174132947976897,000025.SZ,特力A,2018-10-08,18.847201279999997,0.3125199980606174
到期120天,120,0.009596928982725673,000025.SZ,特力A,2019-06-12,20.587815159999998,0.20992009624699506
止盈30%,109,0.24197249508837798,000025.SZ,特力A,2020-02-03,17.828264519999998,0.2640029773535888
止损-20%,62,-0.21373351523419729,000025.SZ,特力A,2020-09-08,21.740105639999996,0.20670995670995682
到期120天,120,0.016217820185287755,000025.SZ,特力A,2021-03-30,14.98283254,0.30893503966028446
到期120天,120,-0.042086916549115005,000025.SZ,特力A,2022-12-16,18.61378272,0.39612903225806456
到期120天,120,-0.15569165931009027,000025.SZ,特力A,2023-04-17,18.0967332,0.20662598081952938
止损-20%,116,-0.1060794044665013,000025.SZ,特力A,2023-08-16,16.00396824,0.2059549614160476
到期120天,120,0.09375611492479935,000025.SZ,特力A,2024-02-02,14.107716420000001,0.25249868490268274
止盈30%,97,0.2900103385155749,000025.SZ,特力A,2024-06-03,14.0481483,0.2556549184639663
到期120天,120,0.1189889787920422,000025.SZ,特力A,2024-12-23,16.935018439999997,0.2170720513997247
到期120天,73,0.07676767676767682,000025.SZ,特力A,2025-06-20,16.83,0.20065032923417617
止盈30%,49,0.22746113989637318,000026.SZ,飞亚达,2009-09-01,2.9904809599999997,0.2640610104861773
止盈30%,52,0.3504916850259742,000026.SZ,飞亚达,2010-05-20,5.06289976,0.2210965435041717
止损-20%,65,-0.1151265822784811,000026.SZ,飞亚达,2011-09-26,12.1116796,0.21393034825870644
止损-20%,70,-0.27738234946927787,000026.SZ,飞亚达,2012-03-28,8.976441020000001,0.35232300884955736
止损-20%,45,-0.22807017543859656,000026.SZ,飞亚达,2012-09-18,6.331035600000001,0.3646923034776854
止损-20%,120,-0.11211681897930782,000026.SZ,飞亚达,2013-02-07,5.65720608,0.21237113402061852
到期120天,120,0.006267409470752168,000026.SZ,飞亚达,2013-09-17,4.37705724,0.3574813209623755
到期120天,120,0.12625604198106904,000026.SZ,飞亚达,2016-04-20,9.65567408,0.3421908893709327
到期120天,120,-0.04629828501827983,000026.SZ,飞亚达,2017-01-16,10.146382200000001,0.21163069544364496
到期120天,120,-0.05955334987593074,000026.SZ,飞亚达,2017-07-14,9.779685630000001,0.21225911668055694
止损-20%,112,-0.11291814001037631,000026.SZ,飞亚达,2018-02-09,7.77359627,0.24509033778476055
止损-20%,32,-0.2108883833190448,000026.SZ,飞亚达,2018-06-19,7.23162858,0.22864538395168255
到期120天,120,0.1786301369863013,000026.SZ,飞亚达,2018-10-17,5.1806421,0.4097238192249394
止盈30%,109,0.24148145113940947,000026.SZ,飞亚达,2019-07-08,5.400641970000001,0.2138429752066115
止盈30%,90,0.24427643578946498,000026.SZ,飞亚达,2020-02-28,7.4320509800000005,0.27964743589743596
止盈30%,8,0.26469248291571773,000026.SZ,飞亚达,2020-07-01,7.01999632,0.3195858905286245
止盈30%,22,0.26954585930543196,000026.SZ,飞亚达,2021-02-04,9.47468362,0.3894843334786351
止损-20%,116,-0.22647527910685802,000026.SZ,飞亚达,2021-09-14,11.372488379999998,0.20709415415318558
止损-20%,56,-0.21308411214953274,000026.SZ,飞亚达,2022-01-27,9.7037979,0.20268256333830104
到期120天,120,0.03451327433628318,000026.SZ,飞亚达,2022-06-24,9.11999835,0.20691900835263655
到期120天,120,0.10341006589375376,000026.SZ,飞亚达,2023-03-29,9.729791749999999,0.20512820512820523
到期120天,120,0.02503134781308793,000026.SZ,飞亚达,2024-04-16,9.358531619999999,0.20711462450592893
到期120天,14,-0.03699354081033485,000026.SZ,飞亚达,2025-09-11,17.03,0.26181187689640223
止盈30%,69,0.256545209176788,000027.SZ,深圳能源,2008-10-23,1.87304052,0.46690647482014386
到期120天,120,0.15980650835532106,000027.SZ,深圳能源,2009-09-24,3.67852473,0.2238907849829352
到期120天,120,0.013580246913580361,000027.SZ,深圳能源,2010-09-01,3.0101268599999997,0.31988009372299014
止损-20%,98,-0.11106387338516767,000027.SZ,深圳能源,2011-03-15,2.8185993199999997,0.2086677367576246
到期120天,120,-0.15068493150684914,000027.SZ,深圳能源,2011-08-04,2.4650567,0.24819178423726174
到期120天,120,0.016923076923076864,000027.SZ,深圳能源,2011-12-02,2.1949135,0.2010168984050437
到期120天,120,0.03479933494021966,000027.SZ,深圳能源,2012-11-29,1.757436,0.25862428949680444
到期120天,120,0.06818181818181801,000027.SZ,深圳能源,2013-08-23,1.52913024,0.2467453748243254
止盈30%,25,0.2133263378803778,000027.SZ,深圳能源,2015-02-06,2.88273923,0.22834008097165998
止损-20%,59,0.024358974358974453,000027.SZ,深圳能源,2015-10-21,6.979171679999999,0.4243542435424355
到期120天,120,-0.1398144673001995,000027.SZ,深圳能源,2016-04-20,5.15981496,0.448605577689243
到期120天,120,0.0475482912332838,000027.SZ,深圳能源,2016-09-12,4.40566663,0.2069011392630907
到期120天,120,0.05373156939978693,000027.SZ,深圳能源,2017-05-11,4.22236995,0.20173267326732675
到期120天,120,0.05819613877034378,000027.SZ,深圳能源,2018-06-19,3.35370676,0.21565495207667723
止盈30%,86,0.23229813664596266,000027.SZ,深圳能源,2018-10-18,3.1491986400000003,0.21455033316378916
到期120天,120,-0.0031247870638724737,000027.SZ,深圳能源,2021-06-16,8.3050139,0.23380726698262239
止损-20%,98,-0.2,000027.SZ,深圳能源,2021-10-14,7.734375,0.2540453038180322
到期120天,120,-0.06369426751592368,000027.SZ,深圳能源,2022-06-24,5.85272136,0.2723889529137528
到期120天,120,0.07894834318853597,000027.SZ,深圳能源,2025-01-03,6.10779936,0.20204603580562663
止损-20%,16,-0.23286052009456268,000028.SZ,国药一致,2008-07-31,8.52833988,0.31884057971014484
止盈30%,41,0.2222795869737888,000028.SZ,国药一致,2010-07-06,15.4405019,0.22043343653250774
止损-20%,114,-0.2406266238295555,000028.SZ,国药一致,2010-12-22,19.72680485,0.20134061569016884
止损-20%,98,-0.20036569659692574,000028.SZ,国药一致,2011-05-25,17.77681295,0.28028798411122147
止损-20%,12,-0.23262354359180398,000028.SZ,国药一致,2011-12-15,14.53615824,0.2123417721518987
止盈30%,32,0.24643584521384915,000028.SZ,国药一致,2012-04-13,11.47007424,0.30354609929078
止盈30%,35,0.22420689655172413,000028.SZ,国药一致,2013-06-13,17.994732,0.20216703085694124
止盈30%,116,0.2256370668185927,000028.SZ,国药一致,2014-03-28,26.992098,0.2524488743770406
止损-20%,10,-0.21171171171171183,000028.SZ,国药一致,2015-08-20,50.96572992000001,0.2451386675167357
到期120天,120,0.10462647102506298,000028.SZ,国药一致,2016-05-18,46.92663843,0.27723756906077357
止损-20%,72,-0.2029828486204325,000028.SZ,国药一致,2017-10-31,48.3803298,0.20073906305876743
止损-20%,69,-0.21506955563240884,000028.SZ,国药一致,2018-03-23,40.86893184,0.20202874049027889
到期120天,120,0.12021105758201417,000028.SZ,国药一致,2018-09-14,30.314709090000004,0.32714657377980716
到期120天,120,0.15972906403940887,000028.SZ,国药一致,2019-07-08,28.0045402,0.23589807230794127
到期120天,120,0.20728693089246814,000028.SZ,国药一致,2020-02-28,30.4924448,0.22142857142857142
止损-20%,94,-0.11496956552455584,000028.SZ,国药一致,2020-09-17,32.94028188,0.2000689893066575
到期120天,120,-0.16070820393927124,000028.SZ,国药一致,2021-04-27,28.65798688,0.2601665230075549
到期120天,120,-0.04128440366972487,000028.SZ,国药一致,2021-08-25,24.85036064,0.2005355995308026
止盈30%,109,0.22851851851851854,000028.SZ,国药一致,2022-07-01,21.1590819,0.21680073473023412
止损-20%,38,-0.20040130423877595,000028.SZ,国药一致,2023-07-03,38.890274489999996,0.20087199078083956
止盈30%,100,0.22538860103626937,000028.SZ,国药一致,2023-12-06,28.23861165,0.34428086070215175
止损-20%,43,-0.20384673558974423,000028.SZ,国药一致,2024-06-24,31.994005599999998,0.2214573937811537
到期120天,120,-0.044673295454545466,000028.SZ,国药一致,2024-10-29,27.845312,0.3224117653009063
到期120天,120,0.013268038907329294,000028.SZ,国药一致,2025-03-05,25.42269075,0.26099453866053457
止盈30%,20,0.25036496350364945,000029.SZ,深深房A,2009-01-08,2.6196482400000005,0.4069264069264068
止损-20%,87,-0.10935251798561157,000029.SZ,深深房A,2009-12-24,6.6447282,0.2371020856201975
止损-20%,15,-0.26825396825396813,000029.SZ,深深房A,2010-04-23,6.0232788,0.3084522502744237
止损-20%,86,-0.20486111111111113,000029.SZ,深深房A,2010-09-08,5.50699776,0.22162162162162166
止盈30%,79,0.2625000000000001,000029.SZ,深深房A,2011-01-17,4.43619264,0.28725038402457764
止损-20%,93,-0.12103174603174602,000029.SZ,深深房A,2011-06-01,4.81862304,0.2186046511627907
止损-20%,24,-0.20884520884520888,000029.SZ,深深房A,2011-11-23,3.8912293200000003,0.3078231292517006
到期120天,120,-0.038563829787234015,000029.SZ,深深房A,2012-03-22,3.59484576,0.21338912133891214
止盈30%,84,0.2427272727272726,000029.SZ,深深房A,2012-09-17,3.1550508,0.29787234042553196
到期120天,120,0.044943820224719044,000029.SZ,深深房A,2013-04-23,3.4036305600000003,0.2175824175824175
止盈30%,54,0.2651558073654392,000029.SZ,深深房A,2014-01-06,3.37494828,0.2102908277404921
止盈30%,91,0.22227848101265812,000029.SZ,深深房A,2014-05-09,3.7765002000000005,0.202020202020202
止盈30%,39,0.2553448275862069,000029.SZ,深深房A,2015-01-19,5.5452408,0.21195652173913043
止损-20%,19,-0.26099706744868034,000029.SZ,深深房A,2015-12-10,13.04087664,0.2607046070460704
止损-20%,108,-0.22318339100346027,000029.SZ,深深房A,2016-04-15,11.052238560000001,0.266497461928934
止损-20%,26,-0.20353063343717562,000029.SZ,深深房A,2020-11-11,9.207011880000001,0.2699014404852159
到期120天,120,-0.006993454586857495,000029.SZ,深深房A,2021-03-26,7.1246534,0.42098104882235016
到期120天,120,0.15604719764011787,000029.SZ,深深房A,2021-07-30,6.64367454,0.20041335551644257
止盈30%,81,0.25366120218579213,000029.SZ,深深房A,2022-08-02,9.103472250000001,0.2561832070491819
到期120天,120,-0.021724498199558285,000029.SZ,深深房A,2023-02-03,12.297149399999999,0.2071840923669019
到期120天,120,0.14553539974443608,000029.SZ,深深房A,2023-06-20,11.0716788,0.2861920440810346
到期120天,120,-0.006457564575645801,000029.SZ,深深房A,2024-01-17,10.84,0.21220930232558138
止盈30%,106,0.2544502617801048,000029.SZ,深深房A,2024-12-23,15.28,0.20208877284595297
止损-20%,25,-0.0939159292035397,000030.SZ,富奥股份,2015-12-10,4.977677119999999,0.4114583333333334
到期120天,120,0.05850466578701183,000030.SZ,富奥股份,2016-04-20,3.94800276,0.3286516853932584
到期120天,120,0.19606272094129926,000030.SZ,富奥股份,2017-01-16,3.63389508,0.20079522862823077
到期120天,120,-0.15715836517406578,000030.SZ,富奥股份,2018-02-05,3.9588704,0.2
止盈30%,65,0.24,000030.SZ,富奥股份,2018-11-29,2.4563048,0.3860071065557826
到期120天,120,-0.021525983552952446,000030.SZ,富奥股份,2019-05-08,3.27722772,0.2040816326530612
止盈30%,97,0.2808275057390271,000030.SZ,富奥股份,2019-10-08,3.22071579,0.21780630695223518
止盈30%,50,0.2376570177457038,000030.SZ,富奥股份,2020-04-07,3.8336017199999994,0.26422764227642287
到期120天,120,0.016550637201311152,000030.SZ,富奥股份,2020-12-09,5.5141051,0.23978494623655922
到期120天,120,-0.05218992532417089,000030.SZ,富奥股份,2021-05-07,5.74637745,0.200888092103933
止盈30%,43,0.24345718901453955,000030.SZ,富奥股份,2021-09-14,5.25954396,0.2004060076163553
止损-20%,35,-0.20862308762169676,000030.SZ,富奥股份,2022-01-12,6.10922796,0.22688172043010754
到期120天,120,0.07598253275109167,000030.SZ,富奥股份,2022-11-28,4.0317511,0.2588996763754045
止盈30%,28,0.22078189300411502,000030.SZ,富奥股份,2025-04-08,4.719536280000001,0.23101265822784803
止损-20%,29,-0.21077283372365355,000031.SZ,大悦城,2009-12-11,12.30764304,0.20286247666459237
止损-20%,15,-0.2494714587737845,000031.SZ,大悦城,2010-04-12,9.08901664,0.35733695652173914
止损-20%,84,-0.2012903225806451,000031.SZ,大悦城,2010-08-20,7.12822525,0.29070978566197714
到期120天,120,-0.15076923076923074,000031.SZ,大悦城,2010-12-20,5.9785115,0.2307692307692307
止损-20%,69,-0.21961779282351468,000031.SZ,大悦城,2011-04-28,5.61980081,0.21161290322580642
止损-20%,61,-0.20040485829959512,000031.SZ,大悦城,2011-09-13,4.43951378,0.29945429607857876
到期120天,120,0.05972556673690482,000031.SZ,大悦城,2012-03-28,3.6486692199999995,0.21772639691714848
到期120天,120,0.14854111405835546,000031.SZ,大悦城,2012-09-17,3.35916802,0.2598292997021056
到期120天,120,0.015427951791350134,000031.SZ,大悦城,2013-03-04,3.6086552999999997,0.2043222003929273
到期120天,120,-0.10817941952506593,000031.SZ,大悦城,2013-10-24,3.2915884699999998,0.20726279919828947
止盈30%,98,0.22920046105664052,000031.SZ,大悦城,2014-02-24,2.8399721099999997,0.24827586206896549
止损-20%,23,-0.2711983181499649,000031.SZ,大悦城,2015-12-08,13.97451111,0.4175510204081633
到期120天,120,-0.11681733853378098,000031.SZ,大悦城,2016-04-20,10.2825765,0.419889502762431
到期120天,120,-0.11254019292604514,000031.SZ,大悦城,2016-09-26,8.97557196,0.21596586399955997
止损-20%,98,-0.2078346981272331,000031.SZ,大悦城,2017-05-10,7.29205096,0.2185567010309278
止损-20%,49,-0.2138888888888889,000031.SZ,大悦城,2018-04-17,6.874524,0.22494732050325159
到期120天,120,-0.0009061246457495052,000031.SZ,大悦城,2018-08-15,5.48902408,0.2902588578415675
止盈30%,70,0.21730769230769229,000031.SZ,大悦城,2018-12-14,4.9422984,0.2780623832568847
止损-20%,76,-0.2097791798107256,000031.SZ,大悦城,2020-01-23,6.19113046,0.21174511192958084
到期120天,120,0.10633626262092538,000031.SZ,大悦城,2020-05-22,4.89236019,0.32479784366576825
止损-20%,39,-0.22689075630252095,000031.SZ,大悦城,2020-12-07,4.76,0.2489280234486439
到期120天,120,-0.07969151670951158,000031.SZ,大悦城,2021-04-08,3.89,0.22044088176352705
到期120天,120,-0.17662337662337665,000031.SZ,大悦城,2022-05-10,3.85,0.2870370370370371
止盈30%,51,0.2501416430594901,000031.SZ,大悦城,2022-09-22,3.53,0.3462962962962964
到期120天,120,0.17540983606557375,000031.SZ,大悦城,2023-02-06,3.66,0.24066390041493776
止损-20%,61,-0.20435967302452315,000031.SZ,大悦城,2023-09-28,3.67,0.2021739130434782
到期120天,120,-0.026937269372693744,000031.SZ,大悦城,2024-03-25,2.71,0.3086734693877551
止盈30%,24,0.2491304347826087,000031.SZ,大悦城,2024-08-22,2.3,0.2675159235668791
止损-20%,63,-0.23734177215189872,000031.SZ,大悦城,2024-12-27,3.16,0.2511848341232227
止盈30%,88,0.22480916030534354,000031.SZ,大悦城,2025-05-12,2.62,0.37914691943127954
止盈30%,63,0.26051051051051066,000032.SZ,深桑达A,2009-08-17,4.6889197199999995,0.2136953955135774
止盈30%,44,0.22380352644836257,000032.SZ,深桑达A,2010-01-27,5.59009348,0.2268743914313533
止盈30%,118,0.2304301870526954,000032.SZ,深桑达A,2010-05-27,6.5546310199999995,0.28877005347593576
到期120天,120,0.13752598752598758,000032.SZ,深桑达A,2010-10-18,6.947121479999999,0.2236442486932225
止损-20%,109,-0.22855031733130185,000032.SZ,深桑达A,2011-04-25,6.7015891199999995,0.22602168473728101
止损-20%,65,-0.2084432717678101,000032.SZ,深桑达A,2011-09-05,5.5039517,0.2877031639431556
止盈30%,113,0.2443333333333334,000032.SZ,深桑达A,2012-03-28,4.3566899999999995,0.22879177377892035
止盈30%,7,0.2359712230215828,000032.SZ,深桑达A,2012-08-31,4.0371993999999995,0.28900255754475707
止盈30%,56,0.21795625081595124,000032.SZ,深桑达A,2013-06-21,5.6927416,0.21442885771543083
止盈30%,117,0.24441887226697365,000032.SZ,深桑达A,2013-12-02,6.525268859999999,0.21428571428571447
止盈30%,19,0.3173006134969325,000032.SZ,深桑达A,2014-04-28,6.1197861,0.2148362235067438
到期120天,120,0.007431648963032812,000032.SZ,深桑达A,2016-03-16,15.18329708,0.3518454639530873
到期120天,120,0.014895013123359512,000032.SZ,深桑达A,2016-07-27,14.59441836,0.22782229142433016
止损-20%,44,-0.2041105598866053,000032.SZ,深桑达A,2017-09-15,13.51228629,0.20908071748878926
止损-20%,52,-0.2026143790849673,000032.SZ,深桑达A,2018-04-12,8.79112602,0.31390134529147984
到期120天,120,0.10538455630282462,000032.SZ,深桑达A,2018-08-15,7.09017101,0.3412986182034384
止盈30%,46,0.24202496532593623,000032.SZ,深桑达A,2018-12-20,6.69757088,0.2020602071542485
止盈30%,8,0.2772350993377483,000032.SZ,深桑达A,2020-02-05,11.677337360000001,0.3057471264367816
止损-20%,80,-0.22270176952956414,000032.SZ,深桑达A,2020-09-01,22.652590730000004,0.28043478260869564
止盈30%,20,0.271142393069843,000032.SZ,深桑达A,2021-01-21,18.0863781,0.42548167031013034
到期120天,120,-0.03714859437751004,000032.SZ,深桑达A,2021-06-09,19.506261600000002,0.22248243559718964
止盈30%,53,0.2602187679907887,000032.SZ,深桑达A,2021-10-25,17.009225100000002,0.2006442705936493
止损-20%,23,-0.22165427509293678,000032.SZ,深桑达A,2022-03-07,21.0730296,0.20590405904059048
止盈30%,78,0.2752348993288591,000032.SZ,深桑达A,2022-07-05,14.602953600000001,0.4497162297072559
止损-20%,72,0.012562108479284878,000032.SZ,深桑达A,2023-05-15,31.33264608,0.23056558363417565
止损-20%,28,-0.2582582582582582,000032.SZ,深桑达A,2023-12-26,19.8420381,0.4629032258064516
止损-20%,48,-0.20479381063385474,000032.SZ,深桑达A,2024-06-20,15.21968838,0.3478505943111654
止盈30%,43,0.2814042786615468,000032.SZ,深桑达A,2024-12-09,18.08474336,0.21218668971477958
到期120天,10,-0.019264448336252245,000032.SZ,深桑达A,2025-09-17,22.84,0.20139860139860144
止盈30%,31,0.2335149863760217,000034.SZ,神州数码,2010-09-16,4.38662622,0.22736842105263155
止损-20%,42,-0.2042875157629256,000034.SZ,神州数码,2011-08-01,4.739229689999999,0.2790909090909092
到期120天,120,0.10865979381443303,000034.SZ,神州数码,2012-03-23,2.8985200499999997,0.33011049723756913
到期120天,120,0.04811320754716976,000034.SZ,神州数码,2012-08-27,2.53396392,0.35562310030395133
到期120天,120,0.07568922305764396,000034.SZ,神州数码,2013-03-14,2.38455567,0.20199999999999996
止盈30%,41,0.23218997361477584,000034.SZ,神州数码,2014-01-10,2.2650290699999998,0.20210526315789482
止盈30%,43,0.25000000000000006,000034.SZ,神州数码,2014-05-15,2.49810594,0.20982986767485823
止损-20%,23,-0.20100864553314127,000034.SZ,神州数码,2016-11-28,16.59029208,0.20617672290534736
止损-20%,6,-0.2271694684234439,000034.SZ,神州数码,2017-07-18,13.153902330000001,0.3545454545454545
止损-20%,23,-0.14845056566650267,000034.SZ,神州数码,2018-05-16,12.149878889999998,0.23857677902621724
止盈30%,83,0.2177909562638992,000034.SZ,神州数码,2019-05-14,11.88294979,0.20132194177785098
止盈30%,33,0.21417270929466037,000034.SZ,神州数码,2019-10-22,13.36281307,0.20658995815899583
到期120天,120,0.23251965489551507,000034.SZ,神州数码,2020-04-17,22.22437533,0.2389140271493212
止盈30%,33,0.2300492610837439,000034.SZ,神州数码,2020-08-18,20.94449049,0.28274438836866783
止盈30%,47,0.2404911796598747,000034.SZ,神州数码,2021-04-23,16.0474764,0.5333049353149394
到期120天,120,0.08062666845304517,000034.SZ,神州数码,2021-12-20,14.10540894,0.33578856152513
止盈30%,64,0.24148877549748224,000034.SZ,神州数码,2022-04-21,13.056474419999999,0.2869346733668342
止盈30%,13,0.27137745974955285,000034.SZ,神州数码,2022-09-20,15.45382332,0.2074669187145558
止盈30%,85,0.23442710761895305,000034.SZ,神州数码,2023-04-26,24.10685856,0.23665013131018395
止盈30%,36,0.22975921745673436,000034.SZ,神州数码,2023-09-19,25.905054059999998,0.207040572792363
止损-20%,45,-0.11276132420573445,000034.SZ,神州数码,2024-04-17,27.33772635,0.24107142857142858
止盈30%,9,0.31805496828752655,000034.SZ,神州数码,2024-09-18,23.381004899999997,0.2887581459469019
到期120天,92,0.1865995762711865,000034.SZ,神州数码,2025-05-23,37.76,0.36858285053022644
止盈30%,65,0.2306422018348624,000035.SZ,中国天楹,2009-08-13,5.3206497,0.20437956204379557
止盈30%,93,0.2387040280210157,000035.SZ,中国天楹,2010-08-20,5.57447886,0.3352735739231665
止盈30%,72,0.22590959206174197,000035.SZ,中国天楹,2011-05-30,8.85473262,0.23459915611814341
到期120天,120,0.15983935742971872,000035.SZ,中国天楹,2013-09-26,9.723609360000001,0.2567164179104477
止损-20%,7,-0.2091172214182345,000035.SZ,中国天楹,2016-02-18,13.49199612,0.4854802680565897
到期120天,120,0.025267379679144365,000035.SZ,中国天楹,2016-10-28,7.30246968,0.4765570328901329
止损-20%,83,-0.23239436619718312,000035.SZ,中国天楹,2017-04-25,6.9314886,0.20045045045045048
止损-20%,3,-0.2148760330578513,000035.SZ,中国天楹,2018-07-09,5.9064093,0.27976190476190477
止盈30%,70,0.24541284403669716,000035.SZ,中国天楹,2018-11-23,4.206480040000001,0.3879625334507379
止盈30%,69,0.2279527559055119,000035.SZ,中国天楹,2019-08-05,4.90112812,0.23146747352496225
到期120天,120,-0.002898550724637766,000035.SZ,中国天楹,2020-05-18,4.7114235,0.29634410543778006
止损-20%,74,-0.21287392725452425,000035.SZ,中国天楹,2020-10-21,4.584615,0.20068027210884348
止盈30%,42,0.2475728155339805,000035.SZ,中国天楹,2021-07-28,3.96472544,0.2061657032755298
止损-20%,11,-0.2092257001647446,000035.SZ,中国天楹,2022-09-13,6.01174621,0.20445609436435122
止损-20%,106,-0.20104011544730505,000035.SZ,中国天楹,2023-01-11,5.23923187,0.30668414154652685
到期120天,120,0.1826718051355417,000035.SZ,中国天楹,2023-05-31,4.66479813,0.23164763458401297
到期120天,120,0.15965954975355914,000035.SZ,中国天楹,2024-04-10,4.24531107,0.2955665024630542
止盈30%,54,0.2638443935926772,000035.SZ,中国天楹,2024-08-16,4.34040636,0.2082858618371985
到期120天,120,-0.05689277899343558,000035.SZ,中国天楹,2025-01-03,4.53905196,0.21612349914236706
止盈30%,86,0.24812749339922072,000035.SZ,中国天楹,2025-06-03,4.2808126799999995,0.23035714285714293
止盈30%,28,0.2617924528301886,000036.SZ,华联控股,2008-12-26,1.28298372,0.4619289340101522
止盈30%,54,0.22998027613412214,000036.SZ,华联控股,2009-08-31,3.06826767,0.20657276995305157
止损-20%,75,-0.1283216783216782,000036.SZ,华联控股,2010-01-26,3.4616353199999996,0.22702702702702715
到期120天,120,-0.04148471615720526,000036.SZ,华联控股,2010-09-27,2.77172898,0.325478645066274
止损-20%,105,-0.205513784461153,000036.SZ,华联控股,2011-04-28,2.41467219,0.2114624505928853
止损-20%,26,-0.20129870129870134,000036.SZ,华联控股,2011-11-22,1.86395748,0.2542372881355932
止盈30%,13,0.23297101449275387,000036.SZ,华联控股,2012-03-23,1.6702995599999997,0.20231213872832382
到期120天,120,0.03352941176470583,000036.SZ,华联控股,2012-09-03,2.0576154,0.28571428571428564
到期120天,120,-0.02147239263803667,000036.SZ,华联控股,2013-03-04,1.9728900599999997,0.20293398533007334
到期120天,120,0.06281588447653433,000036.SZ,华联控股,2013-08-20,1.67635137,0.27864583333333326
到期120天,120,-0.031802120141342705,000036.SZ,华联控股,2013-12-23,1.71266223,0.20728291316526593
止盈30%,39,0.24069148936170226,000036.SZ,华联控股,2015-01-19,2.2754805599999997,0.22474226804123718
止盈30%,29,0.2435980551053485,000036.SZ,华联控股,2015-09-25,3.73396677,0.4823825503355705
到期120天,120,0.16275000000000012,000036.SZ,华联控股,2017-01-16,4.841448,0.22254616132167146
止损-20%,55,-0.20090909090909098,000036.SZ,华联控股,2017-09-12,6.656991,0.20977011494252873
止损-20%,41,-0.21047008547008544,000036.SZ,华联控股,2018-02-28,5.664494159999999,0.21934945788156804
到期120天,120,-0.10524464031179083,000036.SZ,华联控股,2019-08-06,3.5657148800000003,0.21212121212121215
止盈30%,110,0.22786848613747882,000036.SZ,华联控股,2020-01-22,3.36562695,0.20353668953901685
到期120天,120,-0.00836578753133849,000036.SZ,华联控股,2020-09-25,3.7842330900000003,0.20196078431372536
到期120天,120,0.17037472766384637,000036.SZ,华联控股,2021-01-25,3.4865,0.26474832302409884
到期120天,120,0.12642487046632125,000036.SZ,华联控股,2021-08-17,3.77422308,0.20082815734989654
到期120天,120,0.028253670434113816,000036.SZ,华联控股,2022-01-25,3.9404453400000006,0.20669291338582674
到期120天,120,0.05057260158224858,000036.SZ,华联控股,2023-04-06,3.75062184,0.2042105263157895
止盈30%,117,0.23472222222222228,000036.SZ,华联控股,2024-04-10,2.88,0.3126491646778044
止盈30%,29,0.2243055555555556,000036.SZ,华联控股,2024-08-16,2.88,0.20000000000000004
到期120天,120,0.1801033591731266,000036.SZ,华联控股,2025-03-24,3.87,0.39055118110236214
止盈30%,19,0.26117647058823523,000037.SZ,深南电A,2009-01-07,3.387267,0.45425361155698235
止盈30%,42,0.22457786116322712,000037.SZ,深南电A,2009-09-01,5.31003915,0.2207602339181287
止损-20%,72,0.03817365269461072,000037.SZ,深南电A,2010-01-26,6.6549834,0.23917995444191348
到期120天,120,-0.00910596026490057,000037.SZ,深南电A,2010-09-10,6.0173802,0.2740384615384615
到期120天,120,0.037291280148422985,000037.SZ,深南电A,2011-04-28,5.36981445,0.20029673590504454
止损-20%,61,-0.20977596741344198,000037.SZ,深南电A,2011-09-06,4.89161205,0.2693452380952381
到期120天,120,0.10100000000000003,000037.SZ,深南电A,2012-03-28,3.98502,0.20792079207920794
到期120天,120,0.12335025380710667,000037.SZ,深南电A,2012-11-27,3.9252447,0.2259332023575639
到期120天,120,0.02189054726368178,000037.SZ,深南电A,2013-04-25,4.0049451,0.2102161100196465
止盈30%,54,0.2281808622502628,000037.SZ,深南电A,2016-03-10,9.47438505,0.366
到期120天,120,-0.03299908842297179,000037.SZ,深南电A,2016-12-02,10.92891735,0.2686666666666666
止损-20%,102,-0.20298507462686577,000037.SZ,深南电A,2017-07-10,10.012362750000001,0.22632794457274819
止损-20%,52,-0.21776155717761575,000037.SZ,深南电A,2017-11-17,8.189216100000001,0.25
止损-20%,77,-0.20189941116716137,000037.SZ,深南电A,2018-05-30,6.5553579,0.21291866028708134
止盈30%,93,0.2854748603351954,000037.SZ,深南电A,2018-09-27,5.3514198,0.30957118212332435
止盈30%,120,0.22133103213012004,000037.SZ,深南电A,2020-01-08,11.950895880000001,0.20632762754232217
止损-20%,29,-0.21355111917725353,000037.SZ,深南电A,2020-09-04,16.53,0.2627118644067797
到期120天,120,-0.14089347079037806,000037.SZ,深南电A,2021-06-07,8.73,0.35761589403973504
止损-20%,101,-0.20308483290488433,000037.SZ,深南电A,2021-10-15,7.78,0.2625592417061612
止损-20%,48,-0.2258522727272727,000037.SZ,深南电A,2022-02-14,7.04,0.2742268041237113
止盈30%,20,0.2865612648221344,000037.SZ,深南电A,2022-08-02,7.59,0.32772364924712133
止盈30%,118,0.3114002478314746,000037.SZ,深南电A,2022-12-27,8.07,0.31668077900084673
止损-20%,44,-0.20483091787439606,000037.SZ,深南电A,2023-08-09,10.35,0.2997293640054127
止盈30%,37,0.23226190476190473,000037.SZ,深南电A,2023-12-07,8.4,0.43166441136671174
止盈30%,30,0.24877479579929987,000037.SZ,深南电A,2024-04-26,8.57,0.3083131557707829
