stock_id,period_start,period_end,duration_weeks,price_change_pct,price_range_pct,convergence_ratio,ma20_slope,ma60_slope,position_in_range,close_to_ma20,max_return,min_return,final_return,is_profitable
600000.SH,20090430,20090605,6,30.686232196806206,30.686232196806206,0.07242826252491488,2.831511461648449,-0.6821327694437164,1.0,43.2559019728438,28.67598490427526,-3.244373515114348,11.484456556740493,True
600000.SH,20100108,20100604,20,-12.179797003383273,23.054615756404054,0.04047459553096133,-0.21926344286781152,0.8218574410126013,0.0,-11.29878688764677,-21.515168986522884,-28.378662219343653,-26.70208371972332,False
600000.SH,20110408,20120621,62,-29.004994950454265,33.70291730735978,0.03535356647726731,-0.2423264964770892,-0.43515859890565206,0.024958463919888763,-7.0842736830517214,-53.478674515046535,-57.14086987917572,-56.45420824840149,False
600000.SH,20130419,20130614,9,129.13509489525816,140.0821887360165,0.07346255472384712,1.933132801533036,-0.7019018060569827,0.9401566226777521,96.93535574673481,-5.875831485587579,-11.640798226164083,-6.651884700665188,False
600000.SH,20140314,20141212,40,50.58450406021833,56.96520338480384,0.07191605838733561,0.3474347389449233,0.7632408935092863,0.8879895278968205,25.416686796463505,26.887519260400612,8.551617873651772,11.479198767334363,True
600000.SH,20160520,20180622,108,-12.879045893929812,34.187833424820575,0.07485686351630563,0.0014250193407316025,0.2747969083638485,0.0,-14.945533769063152,-0.952561977205847,-12.035747255169117,-0.952561977205847,False
600000.SH,20181026,20241011,305,23.281294910544705,53.66786756783796,0.078267917290227,0.03701988669753333,-0.0683839406571162,0.9173422910014499,18.755815078453157,-0.09842519685038166,-6.8897637795275415,-5.708661417322833,False
600000.SH,20241227,20250127,6,2.7992277992278165,5.6949806949807,0.07777682410925213,0.7413653771828068,0.6731269872628353,1.0,7.4780502573417795,-1.596244131455396,-5.446009389671359,-5.446009389671359,False
600000.SH,20250214,20250620,19,25.072046109510076,28.338136407300656,0.07857076216453478,0.5558398614336899,0.8716927668596689,1.0,17.440129887701183,14.170013411149421,4.070660522273428,9.819144869016705,True
000001.SZ,20140130,20141212,46,55.892272184153015,71.96397939243042,0.06802018956782649,0.24938703742557827,0.5254595327531092,0.908314922917602,27.28268809349888,13.629842180774753,-3.084648493543752,0.35868005738881736,True
000001.SZ,20151016,20160608,34,-6.500445235975073,24.577025823686576,0.0702108663928682,-0.529402466748178,0.5002016268071516,0.2572463768115942,1.1999421714615937,-6.231090088800848,-15.49952072145355,-6.231090088800848,False
000001.SZ,20160805,20170804,52,38.18088173490322,42.71627996499169,0.06296002019735515,0.002255783390192494,-0.2566999233065029,1.0,29.479237336531845,2.864816472694738,-10.295434198746637,2.775290957923018,False
000001.SZ,20170825,20170908,3,3.420342034203436,3.420342034203436,0.07901650582698272,1.2183773676786658,0.46408736293702324,1.0,23.53334095706534,26.718885987815476,-3.3072236727589353,26.718885987815476,True
000001.SZ,20180330,20180706,15,-20.55045871559633,26.69724770642203,0.06845798362946716,-1.0582627393072717,0.32316819872659963,0.0,-19.996304679199962,16.991641432290454,-3.518134909403301,13.642423661770774,True
000001.SZ,20180921,20190419,29,38.05060918462983,50.14058106841613,0.07202947550357364,0.6693150076856059,-0.1401744606138228,1.0,28.25982846445217,1.3093505388185258,-19.076714188730488,1.3093505388185258,False
000001.SZ,20190524,20190712,8,23.81429799761182,27.296079374130045,0.07506258112509762,1.0426054212280833,0.34529379250197967,1.0,15.13992128697037,8.640226628895189,-2.6912181303116096,8.640226628895189,False
000001.SZ,20200214,20210115,49,44.758889775625065,61.73394315126578,0.0734385842603214,0.21016947293259922,0.34478754912849097,1.0,25.763538563137168,18.71428571428571,-2.52380952380953,0.6666666666666761,True
000001.SZ,20210806,20220218,28,-6.103023516237398,26.53975363941769,0.0755793080355614,-0.6625888951358694,0.30847633334131386,0.19831223628691996,-5.622150937025134,-2.0870602265950957,-12.343470483005369,-8.646392367322598,False
000001.SZ,20230106,20231201,46,-33.19096431866839,36.67933641169166,0.07256726083039072,-0.2057289850117973,-0.41778869445213845,0.0,-12.591050988553585,0.10351966873705094,-5.072463768115954,0.10351966873705094,False
000001.SZ,20240223,20250930,85,18.224896959157125,41.87400014798964,0.024652565480434922,0.424905624988967,0.11030030660640155,0.6091131217413697,-4.848475308414289,0.0,0.0,0.0,False
600048.SH,20090403,20090522,8,-33.26318729528081,45.77470602298578,0.07375247582682405,0.40151565197967265,-2.744755418716516,0.1324159738883926,-18.138622180871064,42.837078651685424,0.09363295880149788,27.902621722846465,True
600048.SH,20090605,20100122,34,-18.574338085539715,42.85132382892059,0.07414266980538592,-0.21956592390853885,0.1731888230596656,0.0,-17.743395605299966,7.253626813406709,-4.652326163081541,-1.9509754877438668,False
600048.SH,20120525,20120621,5,682.8505612362666,682.8505612362666,0.06568523085066104,9.178090382557773,0.09327144531325844,1.0,528.7519354162033,11.478260869565224,-18.173913043478258,-18.173913043478258,True
600048.SH,20130614,20131213,27,-20.86720867208673,22.312556458897923,0.07130067757921772,-0.3383169497864741,0.6343397352191557,0.0,-11.831311962155914,-6.621004566210047,-15.525114155251126,-15.525114155251126,False
600048.SH,20160422,20160603,7,-29.335290706081935,31.660334020100393,0.07662845367606502,-1.343983171979241,0.874123836427977,0.07343710627128411,-26.267679701541617,16.686251468860146,-2.585193889541728,16.686251468860146,True
600048.SH,20160923,20160930,2,-1.336073997944504,1.336073997944504,0.07994050667699276,-0.574438920994541,-0.1871867167929045,0.0,5.569912574916143,10.520833333333323,-5.416666666666676,-2.5000000000000173,True
600048.SH,20161021,20170721,40,42.62925908947541,43.39428641187979,0.07754491987161738,0.34709876367211867,-0.30671850769609205,1.0,24.85199432056777,6.198723792160429,-10.300820419325445,-5.195989061075664,False
600048.SH,20170825,20170922,5,10.233918128654974,14.035087719298241,0.077887539068444,1.285487144457099,0.5602156127393546,0.7638888888888886,14.218096476687329,12.732095490716178,-9.195402298850583,12.643678160919544,True
600048.SH,20171020,20171201,7,22.95081967213116,22.95081967213116,0.07253887480251359,0.7453808126092913,0.5357232761966401,1.0,17.94634597594819,44.47058823529414,-4.705882352941172,11.29411764705882,True
600048.SH,20180601,20180629,5,20.045914732113403,38.44639510498652,0.07911672928663901,-0.0715141072738613,0.9437013969402348,0.5213990720683573,4.769587460573655,-2.8639672189848175,-16.728188443603685,-8.875643514878272,False
600048.SH,20180713,20210709,154,27.92374003285302,90.58359363324382,0.07684376105124634,0.2665994394635061,0.47559346226482185,0.4081680428437059,-11.81581233709813,8.952533596473755,-17.81609195402299,8.952533596473755,False
600048.SH,20210917,20220415,30,48.95913646877407,54.58750963762527,0.07353870362794739,1.089987700140529,-0.00837819916401138,1.0,19.869706840390943,-6.211180124223596,-20.807453416149063,-15.993788819875776,False
600048.SH,20220520,20231027,73,-27.04260331383912,44.47981270598583,0.07319422105234753,-0.16768890755524982,0.17457246156970554,0.0,-15.290035452968223,-0.35618878005343146,-18.343722172751566,-18.343722172751566,False
600048.SH,20240614,20240628,3,-12.399999999999999,12.399999999999999,0.07941474824257017,-0.1889168765743042,-0.5155939221945088,0.0,-7.536415452818206,4.908675799086743,-10.182703581834469,-10.182703581834469,False
600048.SH,20240927,20250930,54,-20.002505855348385,32.89300079898974,0.03702963679640665,-0.1771349020139179,-0.24288944346791622,0.04331899548843818,-0.5772277696750521,0.0,0.0,0.0,False
000002.SZ,20090605,20090619,3,46.83909151945842,46.83909151945842,0.062349944318348255,3.065941865147168,-1.1168784741959936,1.0,69.26604547992929,15.254237288135586,-17.433414043583532,-17.433414043583532,True
000002.SZ,20100115,20100430,15,-23.076923076923077,23.076923076923077,0.06388738314786102,-0.9647720544701005,0.5796250994239549,0.0,-19.007320492186246,-6.282051282051289,-56.80869283401869,-56.80869283401869,False
000002.SZ,20140124,20150724,16,233.51743812805782,247.25299653627349,0.04726910772042986,-0.09121766684788604,1.2786760674479207,1.0,204.31455332575675,-2.985074626865673,-17.391304347826082,-17.391304347826082,False
000002.SZ,20170317,20170915,27,66.56691426828161,78.86960693309125,0.059464225164686815,0.20635204900480825,1.0287061790093726,1.0,51.44171509068284,8.53242320819113,-10.716723549488055,4.880546075085331,False
000002.SZ,20180608,20180727,8,-12.691875701984278,18.569824035941597,0.07006490928507544,-1.3691594035408743,0.4830214803226463,0.03629032258064497,-15.929123781026286,15.583769636602426,-9.60548885077188,-2.3361946481421327,True
000002.SZ,20180824,20210723,150,16.585867788618643,72.33922819450484,0.06861316812402661,0.174651603073307,0.14376975861692134,0.3033132009021439,-14.7012143358062,-1.3846819558632735,-15.377348192052768,-5.437403774129243,False
000002.SZ,20220211,20220225,3,-7.790368271954677,7.790368271954677,0.07602740846645166,-0.1336402108545569,-0.3448397005211844,0.0,-2.944465150950247,10.035842293906802,-14.746543778801854,-5.325140809011799,True
000002.SZ,20220408,20231020,78,-41.142235988504694,41.142235988504694,0.07590148478993457,-0.33282750236778247,-0.3588316029305981,0.0,-13.582192110304911,3.9451114922812955,-10.977701543739274,-10.291595197255567,False
000002.SZ,20241108,20250930,48,-27.549947423764458,33.85909568874869,0.03944743854483469,-0.2807444422670774,-0.42752541248152415,0.18633540372670798,4.031405707383994,0.0,0.0,0.0,False
600094.SH,20120803,20140815,104,44.40366972477065,57.9816513761468,0.07902404154656342,0.12946404268060308,-0.009795385285155214,1.0,22.719476064244482,6.353240152477737,-6.607369758576885,3.3036848792884363,False
600094.SH,20150109,20150116,2,6.61434977578475,6.61434977578475,0.07768141655442211,0.6708907938874474,0.5303797468354409,1.0,16.586980507539486,49.73711882229234,-4.837013669821234,49.73711882229234,True
600094.SH,20151127,20160108,7,-19.27710843373493,25.731497418244402,0.07868848023074043,-2.7789270836285294,0.3710155070394767,0.0,-7.595310806817111,-20.57569296375267,-29.744136460554373,-20.895522388059707,False
600094.SH,20160805,20180615,96,-44.0677087424174,50.910328488262955,0.07772972395990961,-0.2963031821654744,-0.3751033212035568,0.0,-14.708753748019626,0.34722222222222665,-17.621289535457745,-17.621289535457745,False
600094.SH,20191108,20201113,53,-28.898517445203836,46.22846302013501,0.07815636950939299,-0.3626227628236384,0.15825750176841508,0.0,-15.964942429970769,0.2044989775051224,-22.699386503067494,-21.2678936605317,False
600094.SH,20210930,20240517,133,29.691876750700285,53.50140056022408,0.07103708589808803,-0.0710454136543709,-0.18157441558596643,1.0,40.9866017052376,1.7278617710583224,-32.94087473002159,-32.94087473002159,False
600094.SH,20240712,20250930,65,31.078275170937797,41.83971729786632,0.05126513914146648,-0.13776225393012975,0.05251331296476722,1.0,32.36814891416766,0.0,0.0,0.0,False
000006.SZ,20090508,20090515,2,1.8333333333333313,1.8333333333333313,0.07963273668600179,1.9379844961240327,-1.0992177132080694,1.0,54.56615228940046,23.393115923718106,-6.873977086743036,18.832214461483886,True
000006.SZ,20100108,20100507,17,-21.27272727272728,32.54545454545456,0.04137866809705133,-0.3662404092071628,0.7782355873179568,0.0,-19.69584569732937,-24.749280796420866,-29.47707467308553,-26.456539696327557,False
000006.SZ,20101015,20130208,119,58.2810876998907,75.88883155654221,0.07692129365210659,0.34283460741042504,0.047775274707322554,1.0,24.81986476000445,-7.992895204262871,-22.38010657193605,-21.84724689165185,False
000006.SZ,20130315,20141010,83,71.1649752134929,71.1649752134929,0.07500269086426903,0.36017949850208514,0.3448903593842402,1.0,23.346514238892844,9.984152139461173,-11.727416798732165,3.80348652931854,False
000006.SZ,20150227,20150327,5,36.07305936073057,36.07305936073057,0.07557515679422498,0.9714774228646966,0.907084245193628,1.0,32.52297657871325,91.94630872483225,1.0067114093959835,91.94630872483225,True
000006.SZ,20160930,20180615,64,-24.624362983205806,33.03837790866741,0.06530135706706292,-0.0005022454616073751,-0.19650465208998222,0.019867549668873913,-9.922865734082913,-14.34345424504496,-24.812046965872174,-22.995237691813326,False
000006.SZ,20190301,20200710,71,51.5092645153201,74.9735266909654,0.0772514412867594,0.051768626911783376,-0.2329470621921206,1.0,66.96792907426699,-2.4532710280373915,-31.54205607476635,-24.415887850467293,False
000006.SZ,20201120,20210730,37,-21.261491317737548,21.261491317737548,0.07719954263243829,-0.6309034503755904,0.12075589243366217,0.0,-12.0601087186482,7.918552036199087,1.5837104072398218,3.619909502262444,False
000006.SZ,20210903,20221216,66,22.91442870602202,65.27782270532963,0.06375421293619846,-0.10907829753155833,-0.2776243752906633,0.6187290969899667,26.95907092118624,11.900532859680284,-4.795737122557721,4.262877442273548,True
000006.SZ,20230224,20240403,57,-32.78334897866018,34.042541602539025,0.07493758669436891,-0.23117552700999466,0.07446883278531963,0.0,-10.767811851510197,11.62790697674419,-12.144702842377265,-12.144702842377265,True
000006.SZ,20240510,20241018,24,60.15228426395939,73.85786802030456,0.07421418175296236,0.13246922637971703,-0.2264362749579008,1.0,49.56150746622433,50.39619651347069,27.099841521394612,27.099841521394612,True
000006.SZ,20250430,20250930,23,62.047244094488185,65.19685039370077,0.06417879188030857,0.18169737467761943,0.9334771223268236,1.0,43.07563959955519,0.0,0.0,0.0,False
601828.SH,20190322,20220415,159,-37.10843246877748,44.65136224985745,0.06981995315000801,-0.109433859697395,-0.15994592068208943,0.0,-10.526624787177848,-17.71653543307088,-34.51443569553806,-28.346456692913392,False
601828.SH,20230224,20231229,44,-31.50273016842884,33.946011145741224,0.07379328121475537,-0.23732207958363852,-0.45888016584639163,0.0,-11.633748144765422,-0.5167958656330753,-17.312661498708007,-10.852713178294572,False
601828.SH,20241108,20250930,48,-30.000000000000004,30.75,0.014561717155097702,0.2037489812550931,-0.21482366212136378,0.024390243902438866,-4.06030495117374,0.0,0.0,0.0,False
000007.SZ,20090605,20090814,11,25.333333333333336,39.42857142857144,0.07816461776831914,1.9432222407322093,-0.5308715052065246,0.642512077294686,16.873889875666023,12.46200607902736,-0.4559270516717363,7.294832826747713,True
000007.SZ,20100205,20111223,97,-16.44640234948604,60.05873715124815,0.0781280668240202,0.09659038838355126,0.4456958998688933,0.0,-26.590117404205976,94.90333919156413,11.950790861159923,94.90333919156413,True
