stock_id,period_start,period_end,duration_weeks,price_change_pct,price_range_pct,convergence_ratio,ma20_slope,ma60_slope,position_in_range,close_to_ma20,volume_ratio,amount_ratio,volume_trend,amount_trend,avg_volume,avg_amount,max_return,min_return,final_return,is_profitable
300664.SZ,20240927,20250930,54,18.835454915159357,40.17660044150109,0.027299007099045473,0.46458769153194557,0.0879158764846811,0.46881654266852707,-2.1009044463697952,1.3562451204489883,1.3962691502469866,-0.7165403043516375,-0.6545231217899302,71440846.74074075,392383300.0,0.0,0.0,0.0,False
603726.SH,20180720,20181130,19,52.80671383327318,56.99343183134825,0.07402974630422803,0.948765829952085,-0.14702614829313765,1.0,32.91221015948476,0.18988858738853373,0.2765191143210977,-0.40237796699685013,-0.11443298969072165,5412831.736842105,127812152.63157895,-24.339622641509443,-47.704402515723274,-45.97484276729559,False
603726.SH,20181221,20181228,2,-1.5303430079155629,1.5303430079155629,0.06017187913525292,-0.2942643881731978,-0.3605308146307522,0.0,-21.97386348129454,0.9578736249108236,1.1327227271325633,-0.007130383679074783,-0.03523749659915002,27304478.0,523565000.0,5.573419078242221,-10.878885316184368,3.2154340836012834,False
603726.SH,20190315,20190531,12,-10.903426791277266,21.3914849428868,0.07524803163655826,-1.208037499138348,-0.13223625860629173,0.145631067961165,-7.771686552724903,0.3021675992289896,0.3691777921475679,-0.8265043448307756,-0.8505324435609826,8613379.0,170640675.0,5.087249420116889,-14.116097091335261,-14.116097091335261,False
603726.SH,20190614,20190621,2,1.3088314634385179,1.3088314634385179,0.07407251129044633,-0.0036529260045897274,-0.13911155934992597,1.0,-2.504178624148402,0.33708985551432,0.34888504712905616,0.22412246870144636,0.07136572364407051,9608848.5,161261000.0,-1.0108864696733995,-19.440124416796266,-18.7402799377916,False
603726.SH,20191213,20200214,9,93.95317127771243,95.43788743491764,0.05165862551804788,1.069283843592201,-0.626954115120986,1.0,80.32837619534291,0.554475263586627,0.5091143924972532,2.71664479329293,5.418502240755801,15805485.444444444,235321911.1111111,16.880247459125062,-46.13345117101193,-46.13345117101193,True
603726.SH,20200710,20210115,28,-39.8458153216476,39.8458153216476,0.0777334265500149,-0.606363831680913,0.295116300148753,0.0,-15.332686743532797,0.4125414037125399,0.3876647803457432,-0.9348610554240547,-0.9560734101579172,11759617.75,179185696.42857143,8.495575221238921,-2.654867256637178,7.787610619469023,False
603726.SH,20210416,20231201,134,38.892746244026824,66.53171259785641,0.07277635710875009,0.22055500062397013,0.028261967826499073,0.6965138020047575,14.36179783367519,0.5028356517193032,0.4491673979820176,10.00899795156923,13.674150463161244,14333482.656716418,207613322.3880597,-4.090623033354312,-42.35368156073002,-42.35368156073002,False
603726.SH,20231215,20240223,10,-25.26455026455025,40.21164021164021,0.07731554828904788,0.11276323278314962,-0.04812525788289261,0.3519736842105265,-20.50371099933164,0.6009037492398752,0.47834989049012827,0.18677409374816986,-0.1972992638971148,17128943.5,221102000.0,18.31858407079644,2.0353982300884876,18.31858407079644,True
603726.SH,20240315,20241108,35,49.56354444152162,57.127972134722135,0.06533249626394402,0.10888197062786968,0.16111551326396226,0.9533533363771101,28.140461742248824,0.9917404650496261,0.8772184483580774,0.2895205857885658,0.8237420003543952,28269862.542857144,405466285.71428573,1.3919821826280478,-18.986636971046774,-12.026726057906464,False
603726.SH,20250110,20250926,38,67.53116158586482,70.59864624844153,0.07369632970153271,0.43228349047668513,0.4895776478165044,1.0,34.633921118404906,0.8440331178427495,0.9538450512313251,6.936276590747952,11.264876393019135,24059419.842105262,440884492.1052632,0.0,0.0,0.0,False
002418.SZ,20121012,20140801,92,53.63020021261623,68.79185947624886,0.07782720503627523,0.17261111010999008,-0.09617146299338522,1.0,33.393536734825645,0.05383319164332531,0.11826086669868503,0.7362674499080927,1.5003387555733358,17399821.02173913,127964492.7173913,35.39651837524178,-2.4177949709864697,32.97872340425531,True
002418.SZ,20160408,20180622,98,-37.7059210005504,57.78422698031487,0.04680965185447312,-0.05152613645718425,0.22076293498940205,0.0,-34.14116419270324,0.18646850930162906,0.5920515118855734,-0.7305488391062429,-0.9295492994188361,60269855.62244898,640630950.0,-26.480836236933804,-47.73519163763066,-45.99303135888502,False
002418.SZ,20190524,20190606,3,-6.3882063882063935,6.3882063882063935,0.073983507638236,0.508399646330687,-1.0529588956796927,0.0,-17.0476812540823,0.42105798598378763,0.5120215698078835,-0.5070494662677819,-0.5528471630077546,136093242.33333334,554034333.3333334,6.561679790026235,-14.43569553805775,-14.43569553805775,False
002418.SZ,20190621,20190628,2,-6.65024630541871,6.65024630541871,0.07591112124556806,0.24891774891775514,-0.9136132295821257,0.0,-18.37174240792592,0.18954248539675536,0.22131453960706363,-0.10672464640589793,-0.08813115487020634,61263418.0,239474000.0,-3.69393139841689,-19.52506596306069,-19.52506596306069,False
002418.SZ,20190912,20190927,3,-9.580838323353289,9.580838323353289,0.07840952512730008,-1.8837127227810095,-0.23050667139501088,0.0,-15.275634731378954,0.21265222839567968,0.2058020484020987,-0.3268927167024527,-0.3537375160282458,68732887.66666667,222688666.66666666,20.860927152317878,-12.913907284768216,-8.940397350993377,True
002418.SZ,20201204,20210129,9,-12.820512820512823,14.358974358974361,0.0602738039668689,0.1300429444142034,-0.7564040803563127,0.10714285714285723,-8.528383104654525,0.11033754450108449,0.06006151169981736,0.04281478414220698,-0.06931520720149327,35663007.666666664,64989722.222222224,4.70588235294118,-14.117647058823529,4.117647058823533,False
002418.SZ,20210226,20210604,15,64.11764705882354,67.05882352941177,0.07660475006747264,0.2888888888888851,-0.45681534445579497,1.0,48.56230031948849,0.29893050204639227,0.18444937349981239,1.6655331173544905,3.465323724569938,96619521.8,199583946.66666666,61.29032258064516,-12.544802867383515,61.29032258064516,True
002418.SZ,20220304,20240202,98,-36.93181818181818,42.897727272727266,0.062229728710794546,-0.22939194591643755,-0.012958637157033603,0.0,-22.621122342279598,0.3726068554093673,0.35572133874003864,-0.0002322020115256123,-0.3216602930434409,120432996.7755102,384909242.85714287,30.180180180180173,-13.963963963963973,6.756756756756752,True
002418.SZ,20240315,20240531,12,-11.538461538461549,22.692307692307704,0.07342099646638608,-0.6867044277970618,-0.28768426058012225,0.0,-8.4030266825967,0.5105783039786935,0.4029681959742192,-0.7174372616826452,-0.7499930580880678,165027761.41666666,436032833.3333333,-11.304347826086948,-27.391304347826086,-18.695652173913032,False
002418.SZ,20241025,20250124,14,20.32520325203252,52.032520325203244,0.07943780718947818,2.2680855637966215,-0.09349667942205572,0.46093749999999994,12.697506186940677,1.646148358285812,1.5641844773517157,3.9752776770498603,5.73155773431651,532063694.0714286,1692530071.4285715,27.702702702702698,-5.067567567567564,6.081081081081086,True
002418.SZ,20250214,20250221,2,3.089887640449435,3.089887640449435,0.07764635997978271,1.1037329504666196,0.3134796238244537,1.0,28.88498683055297,3.159374568565459,3.2784308267744464,0.03017172437851925,0.06917499795849325,1021164645.0,3547435000.0,2.9972752043596698,-24.523160762942776,-7.3569482288828345,False
002418.SZ,20250430,20250516,3,1.176470588235295,2.05882352941176,0.0786668971024718,0.652877885720259,0.29232224228355524,1.0,5.732288304902301,1.1085171307835215,1.0980302923415841,-0.27886835359341167,-0.2291626392830355,358291958.6666667,1188126666.6666667,9.011627906976747,-4.069767441860469,5.813953488372099,False
603061.SH,20241011,20250829,47,58.481728147463144,58.481728147463144,0.07474636443732514,0.8029650229659411,0.0815631171598057,1.0,25.67608322091333,1.1926574486154258,1.1933069062533608,-0.0982700057445253,0.35853882117689784,6576488.957446809,539789542.5531915,0.0,0.0,0.0,False
300671.SZ,20190621,20200214,34,60.170365209053415,70.66734616585786,0.06788412116049816,0.31006382019668854,-0.4364905426497605,1.0,51.61696980649805,0.8606374806908731,0.5758720037327859,0.5647580214423119,1.3028994313989322,33119316.470588237,760669070.5882353,9.898989898989901,-27.878787878787882,-26.95526695526696,False
300671.SZ,20200430,20200724,13,19.03860711582134,37.09311127933383,0.07572471055327065,0.2839460532571426,0.5487840573556736,0.6785714285714285,11.295916200721825,1.088761594558094,0.9421249213200085,1.0453951455800061,1.660537945332533,41898058.84615385,1244452384.6153846,86.45468998410176,14.435612082670907,57.17011128775835,True
300671.SZ,20210305,20210430,9,55.98877980364658,67.26507713884993,0.07422534245146827,-0.21937235316522036,0.557115838528303,0.9403669724770644,38.28007554939043,0.7495330352827404,0.9643010157568588,1.4580871034934153,2.9214821715397736,28843761.0,1273744777.7777777,250.23532549412732,-10.267937421327101,250.23532549412732,True
300671.SZ,20220218,20220429,11,-12.598544572468162,60.26379624014556,0.05928228622656759,-0.7486975460352178,0.9805544281181982,0.0,-25.063692611657157,1.3575540583227708,3.136388104881735,0.9127276788429682,0.7131043857496177,52241813.18181818,4142853636.3636365,31.33484317531809,-1.4570685169123856,15.41071145963876,True
300671.SZ,20230331,20230714,16,-25.186533212010925,33.466787989080984,0.07491252755407216,0.09322379141770493,-0.758212465679463,0.013594344752582924,-11.991693694272493,0.6580148072273203,0.9600727682131469,-0.820055861240717,-0.860784320098812,25321928.375,1268159687.5,-3.7703721722208643,-24.008756993432257,-16.5409875942593,False
300671.SZ,20240719,20241018,14,39.235705950991814,66.1901983663944,0.05739046959387696,1.3681196309258634,-0.5064948748438342,1.0,59.31241655540664,1.236533274997499,1.2489066906823352,-0.08562642054782348,0.2891243191476627,47584654.14285714,1649680285.7142856,-6.66247642991829,-22.81583909490885,-16.69809344227949,False
300671.SZ,20250214,20250930,34,9.556121006502693,38.70511733107153,0.04482070130362229,-0.23864088700981861,0.40896485211964434,0.8115412710007306,10.825110825110432,1.1325154682394676,1.1790773456574482,-0.6722826415076232,-0.6435802035361584,43581808.88235294,1557442735.2941177,0.0,0.0,0.0,False
603139.SH,20180615,20180622,2,-7.942882641677822,7.942882641677822,0.07867278538151307,-0.25823800580501977,-0.0107703575143245,0.0,-11.485819710816417,0.3030141027790337,0.3839266449683595,-0.284986427751042,-0.36554680964331887,3842030.0,85965700.0,6.2045564711585035,-14.311429490568342,-13.741803974256586,False
603139.SH,20190322,20220722,173,44.23109291489921,62.79681064691006,0.06620285449336437,0.1190644091137043,-0.02396944864063142,1.0,36.24161773368457,0.43794816240575063,0.4695598450555692,1.3952870908648074,2.329393130554659,5552909.791907514,105139982.60115607,2.4952015355086314,-28.560460652591175,-28.560460652591175,False
603139.SH,20220930,20230505,30,-12.412681354110687,47.823750671681886,0.07409812297694832,-0.5822194573431253,0.043294294395740646,0.0898876404494383,-9.937287620520936,0.6057393007186048,0.6853117356848595,-0.5999334114163748,-0.6568251134996702,7680396.866666666,153449373.33333334,5.214723926380355,-7.177914110429446,5.214723926380355,False
603139.SH,20230519,20230609,4,-1.8719806763284947,4.528985507246378,0.07539578814274986,-0.28033049489925066,-0.1830468820675249,0.0,-7.628467485220436,0.32103099767083587,0.3029321359879836,0.08291601416144638,0.10114754592577749,4070473.0,67830075.0,11.446153846153843,-6.892307692307688,11.446153846153843,True
603139.SH,20230714,20240202,29,-24.37317784256559,45.422740524781354,0.050024936183989684,0.39636645369923384,-0.26158959822831523,0.0,-31.127867459643095,1.0288517778216446,1.0862613675109443,0.7173077322262584,0.4979202055062903,13045199.413793104,243226720.68965518,23.361603700848104,-19.892058596761757,-1.5420200462606095,True
603139.SH,20240430,20240531,5,-0.21520803443328096,18.866571018651356,0.06768971602916542,-1.1311438131436191,-0.2955771305285907,0.0,-4.207699194270254,1.4622736290072489,1.295375414453399,0.9612442631310556,1.0021902457659493,18540718.4,290049820.0,-0.5751258087706691,-15.672178289000716,-0.5751258087706691,False
603139.SH,20241101,20250403,23,36.38989169675091,51.48014440433213,0.07216119700702163,1.0449056518794277,-0.3350197039595584,0.7461430575035064,21.35813176576417,0.9248057493216358,0.8679247654455545,0.5398385600558733,1.0055252240525177,11725960.608695652,194338582.60869566,38.697723663313916,-5.876124933827419,38.697723663313916,True
002317.SZ,20110311,20110520,11,-16.78908529141861,20.16066103480423,0.0716135067577816,-0.7654587795073711,-0.8964666241788205,0.0,-12.777702799077668,0.013724266723599424,0.035627633261563804,-0.4719574126643899,-0.6931740008074283,2057805.4545454546,82697109.0909091,17.647058823529406,-8.02521008403361,12.857142857142852,True
002317.SZ,20110708,20120106,26,-23.279591034211553,33.38576484467164,0.07575314812935512,-0.3140371511104194,-0.1929981770874485,0.0,-17.031681905166867,0.022684054114997666,0.03647076550069638,-0.7802055803390835,-0.8170701840784763,3401228.730769231,84654146.15384616,18.09328549461813,0.8200922603792951,18.09328549461813,True
002317.SZ,20120224,20120907,29,45.98604335331179,60.41091520634888,0.07055281765865072,0.12814884930735876,-0.2338152294901601,1.0,38.668529462629756,0.029480258155805468,0.04788375861523888,2.2083863742816585,3.8008348319757395,4420246.068965517,111145424.13793103,-0.7194244604316461,-14.935251798561147,-2.2446043165467575,False
002317.SZ,20121019,20121102,3,10.038734667527446,10.038734667527446,0.07622236330214811,1.4400794526594491,0.2826690353208136,1.0,20.202394174997,0.01925426105841667,0.04046668017921691,0.5937991028055319,0.6614832956396405,2886968.3333333335,93929266.66666667,12.87767673804633,-15.781754180111484,-0.5573481959519146,True
002317.SZ,20130111,20130118,2,-0.914454277286114,0.914454277286114,0.0754592359373006,0.19934424210704652,0.2158718854671548,0.0,3.0020545214805723,0.11506670699974621,0.2468908967348907,-0.4343582369429193,-0.4097947834966583,17253009.0,573071000.0,48.700548226034016,-7.889252753795771,34.14719842500736,True
002317.SZ,20130201,20130329,8,58.81880492567514,58.81880492567514,0.07664269168065338,0.8118820576769057,0.7322867704842118,1.0,44.74644446792932,0.2653241725139313,0.3756451341965595,11.435428835430306,6.533069039894659,39782491.875,871929000.0,14.604462474645057,-17.342799188640967,3.955375253549703,True
002317.SZ,20131213,20150424,61,56.29401493286173,65.8131513411051,0.07131133970916866,0.12913748792751967,0.352061870243973,1.0,32.359608518147,0.10857772921387046,0.15616551486373761,4.112374814196789,5.6945552280215015,16280056.918032788,362483708.1967213,31.885671863400145,-3.600593912397934,4.0460282108388945,True
002317.SZ,20151016,20160129,16,-22.67206477732793,36.032388663967616,0.05754423053506282,-0.6853907002690036,0.34276291239878554,0.0,-20.950252462544412,0.4742065982221127,0.38550411776565363,-0.37155615931197766,-0.497434485300813,71102153.875,894813187.5,17.696335078534037,1.989528795811514,17.696335078534037,True
002317.SZ,20160325,20180928,130,-8.854448085888707,39.290221107286605,0.07085284057770388,-0.030661511709802733,-0.025573877259613277,0.05794077270487821,-10.649822189699524,0.20070699048650753,0.15740639714187765,-0.8060541710326299,-0.8300387420801771,30093843.853846155,365363983.0769231,-2.5078369905956253,-16.300940438871475,-6.79205851619645,False
002317.SZ,20190308,20200117,46,53.32780138822487,74.05881625754402,0.07828310576099658,0.5224336642304366,-0.12978982436095562,1.0,43.46348249445683,0.32561951232844916,0.22138460934266369,0.07994188290624829,0.563261838186224,48823126.36956522,513867060.8695652,-1.8367346938775533,-20.544217687074838,-20.544217687074838,False
002317.SZ,20200417,20200515,5,6.125696101829739,13.12649164677804,0.0754518769918207,1.079151708141784,0.4951762360556518,0.9636363636363636,3.022827234018792,0.6475752144539243,0.538719933830753,-0.47862192039049106,-0.4518501609331842,97096904.0,1250450200.0,31.50283132769899,-10.028374640113581,18.97513665733505,True
002317.SZ,20200529,20200703,6,44.30379746835445,44.30379746835445,0.0717288087048752,0.08251794056404224,0.5937486559343335,1.0,33.025942676236575,0.887107049599248,0.8625616548878614,4.102888454942959,6.157655458040657,133012113.66666667,2002135666.6666667,1.286549707602342,-15.43859649122807,-15.43859649122807,False
002317.SZ,20200930,20210108,15,-25.049698360234512,27.772288500043196,0.05776165908381627,-0.6939382507345709,0.34929909230977335,0.0,-22.13796357075221,0.35702629255529683,0.28432066377442605,4.775175181177879,3.195968014416038,53532233.6,659951133.3333334,-8.477842003853569,-23.892100192678228,-18.304431599229282,False
002317.SZ,20210917,20220121,19,22.93120638085744,53.24027916251247,0.07610922812735375,0.7837362760384317,-0.5672752222402371,0.7677902621722845,20.663502471008428,0.9915287792333805,0.7321586738492445,3.6349290575769237,5.867219917012448,148669023.36842105,1699450684.2105262,30.575831305758328,-21.005677210056763,19.789132197891316,True
002317.SZ,20220211,20220318,6,47.17542120911793,47.17542120911793,0.07104588839171116,1.0284449651760703,0.17225697024752412,1.0,36.56428177303654,1.441875431004503,1.123684716177645,1.853682462162517,2.800762702359143,216193636.16666666,2608241666.6666665,18.047138047138056,-1.2121212121212157,14.245350703849294,True
002317.SZ,20220930,20221028,4,47.48858447488583,49.847792998477935,0.0647824233408709,0.6719713700625397,1.0116880731475966,0.9526717557251905,29.010784183197952,0.8113946053496977,0.8686489730380679,1.3586591043385638,2.557231494259169,121659851.0,2016265250.0,104.23116615067079,27.141382868937043,34.7781217750258,True
002317.SZ,20230512,20230714,10,-2.3653165264079865,26.416406053568608,0.07740381207543905,-1.5619287642544977,0.2872026388205062,0.0,-15.179676068394546,1.0465971469942439,1.2350938217159084,-0.6530272415694659,-0.671882585477495,156925929.9,2866839000.0,6.038200862600123,-12.138016019716584,0.1848428835489813,False
002317.SZ,20231124,20231201,2,-10.542321338063873,10.542321338063873,0.07979625922751234,0.17363709846420566,0.1848410402464458,0.0,5.31340433783822,1.8302236694148861,2.1823032875860684,-0.30423903262854063,-0.3085493231465837,274422257.0,5065455000.0,-2.379603399433422,-35.63739376770539,-30.141643059490082,False
002317.SZ,20240315,20240607,13,-25.343739787711407,25.343739787711407,0.07340715047826589,-0.6218030525943072,-0.6746354401858758,0.0,-12.50089466081634,0.5931024752890967,0.6027062119475659,-0.7643657047893445,-0.8201868814754137,88929305.53846154,1398972000.0,-0.5520504731861168,-13.387323791208692,-3.3179118432293113,False
002317.SZ,20241025,20250704,37,24.176519066860564,44.29754781118735,0.07952932502732077,0.17214450391883998,-0.3810916851073472,1.0,30.209218020319977,1.0676546517499848,0.9269955177614198,0.88651703865212,1.2326697058323783,160083275.13513514,2151696378.3783784,39.5910780669145,-0.9913258983890962,26.146220570012385,True
603019.SH,20160115,20160129,3,6.453260684488349,10.65894772688574,0.06560520703641515,0.5382447349878663,0.6837249596664474,0.6054313099041551,-19.71801144133904,0.0968024896914785,0.09846695350828993,-0.12967630181883066,-0.10119051285051765,26669033.666666668,1667530000.0,13.755598208573247,-15.387076135636605,13.755598208573247,True
603019.SH,20160624,20161209,24,-25.26342197691922,25.26342197691922,0.0708223866537026,-0.10233365971814228,-0.48669013426113245,0.0,-11.152865387196337,0.11446355710769679,0.06700172798373545,-0.823719576200767,-0.8616763987714576,31534648.208333332,1134668916.6666667,-5.67304464585431,-19.40248405505202,-19.40248405505202,False
603019.SH,20170407,20170505,5,-12.72848122299767,12.99435028248588,0.07572479595821248,-0.33033645379553145,-0.16922376979596945,0.0,-1.0065216571794973,0.24331349297226504,0.11460496873200501,-0.32518972292642334,-0.3522111288429327,67032736.0,1940826000.0,8.94925526457006,-10.809525578751156,-3.781728295558696,False
603019.SH,20170526,20170804,11,-16.80216802168022,17.1070460704607,0.0798260511402628,0.1214494168182819,-0.4423569245672089,0.0,-11.147064640878533,0.23300712531521864,0.1052186615183245,-0.6381537879387152,-0.6675672068636797,64193337.27272727,1781869636.3636363,62.09283387622151,-0.6107491856677589,57.32899022801303,True
603019.SH,20170818,20171020,9,43.270300333704135,47.60845383759736,0.07256317815137912,0.9328592362616579,-0.23941781727145847,0.9088785046728971,30.006897363861217,0.5787329050321652,0.3157792001615429,0.9042456360798465,1.8655989763488736,159440603.0,5347695555.555555,30.124223602484474,2.7432712215320962,4.140786749482405,True
603019.SH,20180302,20180309,2,8.098668413010257,8.098668413010257,0.07443329254050898,0.6490794764410333,0.5510117765892495,1.0,16.65626214678622,0.6151992468852325,0.45788937346158853,-0.0961905430789572,0.006635026938623413,169487060.5,7754320000.0,15.751211631663969,-6.361066235864317,3.8567653591392306,True
603019.SH,20180713,20180720,2,4.08929276965627,4.08929276965627,0.0739841037640486,0.5067479259475607,0.5770524880761573,1.0,10.792045344883798,0.41456139286620003,0.33605472791067537,0.07808977540319455,0.15170270443984862,114211440.0,5691060000.0,0.26570506737520694,-14.500420563652192,-10.88883317083181,False
603019.SH,20180824,20190322,29,19.58388655705944,50.043046205887755,0.06820572009663368,-0.34708063389211546,0.4129279995224362,1.0,42.23964036654952,0.31638918177736375,0.2433511563752809,0.8590782078921666,1.2770597594800832,87165048.8275862,4121132413.793103,5.834683954619109,-12.767220396440884,-12.767220396440884,False
603019.SH,20190531,20200221,38,36.132092258180485,55.194674085884074,0.07266688261285481,0.01645456801791334,0.17309784549754756,1.0,39.02845655224226,0.5040127937152791,0.31376916767458246,1.1432689654490238,1.6966916510240961,138855252.65789473,5313655815.789474,-7.6276046645000966,-15.064041292295933,-7.6276046645000966,False
603019.SH,20200327,20200515,8,27.532497147012077,30.84166941294907,0.07039340088395613,1.6100789537685285,0.6062897611567921,0.9351966462889892,25.104806790199298,0.5889733475064461,0.4244532844034305,0.4443144300055474,0.29354367450176616,162261839.375,7188082500.0,25.597014925373134,-7.412935323383089,4.353233830845761,True
