stock_id,period_start,period_end,duration_weeks,price_change_pct,price_range_pct,convergence_ratio,ma20_slope,ma60_slope,position_in_range,close_to_ma20,max_return,min_return,final_return,is_profitable
603988.SH,20160311,20160923,29,35.90668523227234,60.754489368538366,0.07505876129195181,0.07711301549209437,0.1820290142735294,0.5910128717313616,15.484390934204109,21.971383147853732,-8.282988871224175,15.89825119236885,True
603988.SH,20161014,20161125,7,16.34819532908704,19.77555353351531,0.0735173690772488,1.3522344797449566,0.8573167923838767,1.0,25.511239079933194,5.956725755995849,-11.431178310740345,-9.163190823774764,False
603988.SH,20161230,20170113,3,19.632082413539376,19.632082413539376,0.07191859734180146,1.4370604701393466,0.6045952650053666,1.0,19.096629575638577,-8.734161643498602,-14.26989789642024,-11.083774141960886,False
603988.SH,20170126,20180202,53,-31.270213665014644,47.81053288903977,0.04832952817520952,0.15376405105963256,0.35109638856811826,0.0,-35.05778966941287,12.06390609716334,-11.80306488425172,-11.80306488425172,True
603988.SH,20190329,20200703,66,21.670587432768794,49.87452951153248,0.07536662045156833,0.0337194407457325,-0.29566453630660494,1.0,38.17203680957333,39.5017793594306,5.978647686832733,7.086554242309038,True
603988.SH,20201231,20210416,14,36.1840135667377,75.25958644477609,0.07675166093004095,-0.5652702720716511,0.5603519108638665,0.7287784679089028,30.077258169248168,-0.11441647597253614,-13.787185354691072,-7.845353134068284,False
603988.SH,20210514,20211008,22,36.18304166333981,43.700576871931816,0.06701665715612773,1.4148970943498445,0.7596882641450465,0.8279762935253059,15.064604048142687,1.8577494692144487,-14.968152866242038,-7.377919320594471,False
603988.SH,20211022,20211112,4,10.000000000000018,11.83431952662722,0.07504229283804753,0.9120432196187929,0.2501858758863549,0.8450000000000014,8.872620790629531,3.227541689080145,-17.80527165142551,-17.213555675094145,False
603988.SH,20211217,20220121,6,-11.80515759312321,12.435530085959893,0.05745762254144363,-0.017320016165348836,0.285847303887611,0.0506912442396318,-11.055886262497875,-23.521767381416506,-35.477582846003905,-35.477582846003905,False
603988.SH,20230120,20240223,55,-19.06396039603961,48.235685060031436,0.07139877596896924,0.061622054515461794,-0.22689675857819766,0.2820926182790785,-21.35931838213697,52.80199252801992,1.3698630136986443,20.797011207970122,True
603988.SH,20240322,20240628,15,-13.74381053036541,49.30600238161961,0.07995952299455185,-0.5976312834512715,-0.09066324229761152,0.011736775919090597,-13.44377262466436,52.8809218950064,-6.402048655569777,43.149807938540334,True
603988.SH,20240726,20240930,11,70.1657458563536,70.1657458563536,0.07722899690400682,0.896569060001001,0.22375769773940987,1.0,54.92910751432345,55.84415584415584,-12.272727272727272,51.62337662337663,True
603988.SH,20250905,20250919,3,21.70974155069583,21.70974155069583,0.07311163590572671,1.2332923129974127,1.1971269342284552,1.0,27.370739809410015,0.0,0.0,0.0,False
600468.SH,20090403,20090522,8,39.33486238532109,45.068807339449535,0.06378562657525544,2.351458013593509,-0.9199226931718605,1.0,49.474072707141545,58.436213991769534,3.127572016460899,47.73662551440328,True
600468.SH,20100226,20100903,28,74.36399217221135,74.6249184605349,0.07351111837167831,0.4415603553534576,1.0485743132561542,1.0,40.22295081967213,45.117845117845114,3.4044145155256236,34.41825664047886,True
600468.SH,20110610,20110708,5,-17.790487658037335,18.543046357615893,0.07761826769512635,-0.5735930735930688,0.5212703226349931,0.04058441558441505,-21.977001642739864,8.787989747345309,-17.35627975100695,-17.35627975100695,False
600468.SH,20110722,20110805,3,-13.227869404240995,13.227869404240995,0.07821751979381238,-1.1755950195116467,0.3173916569791077,0.0,-21.495782453789765,-7.75795190069822,-27.861817292341932,-15.846609242139944,False
600468.SH,20121026,20121116,4,-10.526315789473665,12.121212121212114,0.07757389714858065,-0.5662003447308264,-0.6432779243501965,0.0,-7.964892133541316,-1.5151515151515238,-18.98395721925135,-2.762923351158658,False
600468.SH,20130208,20150327,110,63.869642368550025,80.11655795037213,0.07817905893173509,0.25610576499778026,-0.0370215039837067,1.0,29.000834956860366,79.85693320608853,3.182308522114346,79.85693320608853,True
600468.SH,20151030,20160129,14,-30.902777777777786,36.74768518518517,0.07371842949878589,-0.6122935264532913,0.2556721178637968,0.0,-22.20484753713842,18.929630523990717,-3.936348408710207,18.929630523990717,True
600468.SH,20161021,20170505,29,-24.665257223396758,24.665257223396758,0.06632434933148364,-0.3783319465817583,-0.6001858889201503,0.0,-13.908351453652335,-7.296538821328337,-42.00187090739008,-39.10196445275959,False
600468.SH,20180727,20200807,104,33.58332559648286,64.46785211255646,0.07921077601331725,0.44373858374858755,0.004826345252325525,1.0,21.06837166133841,5.451448040885865,-14.139693356047708,-12.947189097103912,False
600468.SH,20201106,20230818,143,24.14688491965383,70.91825185719114,0.07894301551467388,-0.022191346336436397,0.04689306677001412,0.6784679758774537,15.987076251799007,-2.38095238095238,-14.965986394557826,-3.5714285714285707,False
600468.SH,20230908,20240712,43,-23.73286845925998,45.21626184339575,0.07544881198137017,-0.2390853026704084,0.23581592455599376,0.012047993422759529,-9.993674908368638,-0.9523809523809532,-10.000000000000009,-7.1428571428571495,False
600468.SH,20240930,20250606,36,71.7062634989201,80.34557235421165,0.06769686109224259,0.4063028535636797,-0.20485063913366813,1.0,65.29784800914838,6.7924528301886795,-17.861635220125784,-16.603773584905664,False
600416.SH,20100212,20101105,37,58.48644179084243,63.048917014860194,0.07347808946329336,0.5139110041815439,0.7312383275969585,1.0,30.961513497476783,2.3870146403564636,-19.446212603437314,-19.446212603437314,False
600416.SH,20110128,20110819,30,-20.85390006697346,51.64961544570337,0.0739811271940312,-0.29232890449737864,0.3572379812954006,0.0,-19.85444838364941,6.189555125725329,-14.603481624758222,5.222437137330751,False
600416.SH,20130503,20131018,23,34.28030303030303,52.84090909090909,0.06466982978760084,0.3777874087218168,-0.4759889188187922,0.8243727598566308,22.685585741477375,3.5260930888575457,-11.847672778561348,-4.513399153737656,False
600416.SH,20131108,20140221,16,48.60248447204968,53.726708074534145,0.07466977911923316,1.3509184109354904,0.4673592712767542,1.0,34.457323498419115,4.4932079414838135,-10.240334378265414,-10.240334378265414,False
600416.SH,20150116,20150206,4,12.88244766505637,12.88244766505637,0.0782181297185757,0.2975326560232281,0.8174991126447645,1.0,14.908614048028715,39.72895863052781,-0.9272467902995654,33.16690442225392,True
600416.SH,20151023,20151231,11,18.389491719017702,23.814962878355235,0.0763845681653497,-0.4111844237325497,0.8283269425666876,0.8968824940047957,23.838824337644443,-19.488663772310655,-46.16497829232995,-39.073806078147605,False
600416.SH,20160122,20160129,2,-20.142857142857142,20.142857142857142,0.06785270540592253,-0.2345173722104433,-0.05751032571757119,0.0,-32.88510025213113,16.45796064400716,-0.1788908765652852,15.295169946332749,True
600416.SH,20160819,20170324,31,32.65157048940834,38.71439006574144,0.07677679627097568,0.8870605929117412,-0.31256070871504316,1.0,17.297506782069405,-1.431718061674017,-33.64537444933921,-33.4251101321586,False
600416.SH,20170505,20170519,3,-8.439716312056742,10.212765957446814,0.07221795617539238,-0.40713254998968634,0.07815923489443642,0.1736111111111112,-19.173579589920266,8.033742793723993,-6.661502711076676,-4.808885132042909,False
600416.SH,20170616,20180119,31,-19.4359756097561,25.228658536585378,0.07227021100372644,-0.601949063568481,0.007563259107355834,0.0,-15.487327096825865,5.29801324503312,-24.40870387890255,5.29801324503312,False
600416.SH,20190322,20200306,50,77.5235531628533,102.15343203230147,0.06896122609351482,0.3907989116992308,-0.21954555060334427,1.0,81.94358231602142,-16.45185746777862,-32.67626990144048,-18.19560272934041,False
600416.SH,20210326,20210709,16,-29.541945445187856,37.72516726711272,0.07999244232386139,-0.549632006038876,0.6562349349188471,0.0,-19.06831012976272,29.29145361577794,-0.58436815193572,8.984660336011691,True
600416.SH,20210813,20220401,33,-12.859767299448855,50.76546233925292,0.061908342257054154,0.28462362069593017,-0.1274738513868319,0.07599517490952964,-17.778933379557497,35.9803232607168,-9.557273366127907,35.9803232607168,True
600416.SH,20220513,20220715,10,57.979797979797986,57.979797979797986,0.07294199768164991,0.3347069741105386,0.10944891692256614,1.0,42.81800748790046,11.423699914748507,-6.223358908780908,-6.223358908780908,True
600416.SH,20221028,20230928,48,-26.458429030776287,32.10840606338998,0.07294444609709604,-0.458824306971826,0.1639999385192352,0.0,-6.948359536194873,-4.184884447220497,-15.178013741411625,-4.184884447220497,False
600416.SH,20231229,20240112,3,-11.083123425692705,11.083123425692705,0.07547619917547543,-0.4218325089398493,-0.4424078161818823,0.0,-8.132726089785383,-1.7705382436260624,-24.57507082152974,-6.090651558073651,False
600416.SH,20241025,20250815,43,14.177407126611078,41.47081122062169,0.07782551895578758,0.36818116915935806,-0.26920198027602993,1.0,26.709015186571705,0.0,0.0,0.0,False
603897.SH,20191011,20191122,7,-9.789473684210519,9.789473684210519,0.07886316521822527,-0.5217874602808923,-0.7354172437071449,0.0,-8.931512672015392,14.40311716241375,-5.595815661443983,-5.595815661443983,True
603897.SH,20191206,20210702,82,39.3834698003937,54.427918306277554,0.0729880488670907,-0.022700857191596358,-0.15887044489912716,1.0,36.13130286995974,116.50205761316872,11.85185185185186,116.50205761316872,True
603897.SH,20231110,20241206,56,63.48620654802525,83.69563063179488,0.07703388283638013,0.4008223671032607,-0.09725183027123094,1.0,38.946271664189005,-5.406413124533925,-19.724086502609982,-15.100671140939603,False
603897.SH,20250307,20250314,2,-0.4840661557079475,0.4840661557079475,0.079908329277582,0.43247557214037124,0.34039121024270347,0.0,5.513023395064208,17.997567896230233,-11.18767734089988,9.099432620487157,True
603897.SH,20250418,20250523,6,20.85689280410499,30.713964975303092,0.07722170231078293,0.3104177569831981,0.7550464244204781,0.6790687174669857,10.529817032289461,-1.303993480032601,-9.33170334148329,-1.303993480032601,False
603897.SH,20250613,20250930,17,12.218791354212613,23.820026466696063,0.06472210563126414,0.5894479149343603,0.7519978995571782,0.5907407407407411,2.7463651050079583,0.0,0.0,0.0,False
300069.SZ,20120928,20140124,68,76.1947879050568,83.67060144947192,0.07935066257445664,0.5035334029079734,0.05417210835848242,1.0,26.588348117957334,27.954545454545453,-4.696969696969698,10.757575757575758,True
300069.SZ,20141121,20150403,20,31.97802197802197,51.48351648351647,0.0653664025489342,-0.0737549495287483,0.731551939873303,1.0,35.963546825913504,146.8359700249792,13.23896752706078,123.56369691923399,True
300069.SZ,20151030,20161021,34,49.95186989577579,88.64533723245921,0.07103146554905458,0.6420254696439197,0.7708541802623234,1.0,30.43838884110961,9.344115004492355,-1.5723270440251635,6.132075471698106,False
300069.SZ,20170331,20180316,47,-21.182795698924735,28.44086021505376,0.0732415221073825,-0.39500275354719827,0.06539504957903088,0.0,-15.77858845833452,-0.7503410641200507,-45.39563437926329,-45.39563437926329,False
300069.SZ,20190430,20190628,9,4.990019960079841,21.024617431803065,0.07714127728101429,1.9994969818913508,-1.3860588269153318,0.5791139240506329,12.117659597143918,-3.041825095057026,-18.88466413181241,-10.266159695817485,False
300069.SZ,20190816,20210305,81,-2.2573363431151163,62.30248306997742,0.07527732517640628,0.034198556820902296,0.35626653242817125,0.2548309178743961,-13.546970150743636,6.620477290223244,-6.697459584295619,3.310238645111622,False
300069.SZ,20210319,20210625,15,61.59999999999999,69.16363636363634,0.07904213901073945,0.042987274402102475,0.017481519536490846,1.0,50.64406779661035,12.376237623762378,-9.54095409540953,9.135913591359142,True
300069.SZ,20220218,20220429,11,-25.211267605633807,25.211267605633807,0.07633483989057377,-1.148502789850424,0.3677669948484445,0.0,-23.164114313276187,25.109855618330197,0.9416195856873734,17.890772128060274,True
300069.SZ,20220520,20220909,17,-8.927599346761026,17.41970604246053,0.07702360720826555,-0.4133569622986057,0.2280698207500223,0.0,-8.270965265783818,-6.395696353855351,-26.897788404064553,-18.350268977884042,False
300069.SZ,20230505,20240208,40,-40.961262553802,56.45624103299858,0.07379999543203619,0.18985592689487657,-0.31427706883419054,0.0,-43.63013698630129,42.16281895504251,8.626974483596586,18.1044957472661,True
300069.SZ,20240823,20250314,27,53.32771693344567,64.1112047177759,0.0740852580376438,1.4722399610956238,-0.02074182883667763,1.0,21.706566804868384,4.890109890109893,-12.197802197802192,4.890109890109893,False
002487.SZ,20130329,20140425,57,47.90046250270547,58.67915968925982,0.07450547582956084,0.5524106131733899,-0.09222967914399313,1.0,19.48934331018208,-5.92193808882906,-14.535666218034995,-5.92193808882906,False
002487.SZ,20140516,20140905,17,33.543307086614185,33.543307086614185,0.0778396881425276,0.6834119977736013,0.5872559880599071,1.0,19.554490342591215,19.33962264150941,0.2358490566037731,2.9481132075471637,True
002487.SZ,20150213,20150320,6,38.30472103004292,38.30472103004292,0.06760785500808425,0.49682387593597943,0.8966991162010363,1.0,33.25752093456007,101.69021479686128,8.92164468580293,88.33405840994881,True
002487.SZ,20160415,20160506,4,-9.842519685039374,11.122047244094496,0.06999934578926219,-1.879220140410497,0.38151319307439574,0.11504424778761088,-11.420558940141177,0.33769889564059713,-9.739413412452896,0.33769889564059713,False
002487.SZ,20160819,20170505,37,-20.598006644518268,34.6622369878184,0.05452956156943591,0.006220613511264038,-0.39966516255300594,0.0,-20.30676892297434,-7.11297071129706,-17.319636813766106,-17.319636813766106,False
002487.SZ,20190111,20191011,39,68.59521953336537,70.47189513658253,0.068174946063993,0.6325069795372216,-0.0411851074983938,1.0,40.17639069958046,-14.975845410628025,-21.73913043478261,-16.10305958132045,False
002487.SZ,20191115,20200717,35,37.05275871136004,50.50116425670732,0.07639582502473438,0.5396346912181765,0.5490498233526797,0.8850410037447051,23.05703148152258,45.53706505295007,2.118003025718606,29.19818456883509,True
002487.SZ,20210226,20210319,4,13.498312710911115,14.735658042744646,0.06859945785972973,-0.2926705123854796,0.7550140107795279,0.9236641221374042,15.479256080114359,-1.7839444995044542,-27.55203171456888,-27.55203171456888,False
002487.SZ,20210416,20210903,21,59.376016251429796,74.34607613166932,0.06497867932340916,-0.14014741357517216,0.6636760633949569,1.0,58.02959834126734,247.4164133738602,2.7355623100303887,207.37082066869306,True
002487.SZ,20221202,20230414,19,-28.782036743025635,34.42957586754366,0.07939277302550089,-0.7717505568390508,0.1379193229301935,0.0,-20.5646487389006,12.738853503184707,-7.579617834394899,1.1404149326301718,True
002487.SZ,20230526,20230630,6,-13.160019957724046,13.160019957724046,0.07909656995369592,-1.3600202494486224,0.2293790593853315,0.0,-9.702661809383521,2.1400778210116664,-24.058701684622488,-20.847173050183205,False
002487.SZ,20240531,20240913,16,-22.712130009910183,22.712130009910183,0.07987138333598368,-0.042488859236668015,-0.6787719964688063,0.0,-12.738390899053956,30.074388947927726,-3.5600425079702616,14.612114771519668,True
002487.SZ,20240927,20250509,33,35.26315789473685,43.34928229665071,0.06806397878654886,0.13588077109020286,-0.1633096220074362,1.0,26.629339305710882,17.201216826051834,-3.0774672798019145,15.249046345908617,True
002487.SZ,20250606,20250613,2,9.42314582586887,9.42314582586887,0.07741816096094671,1.0931588738164328,0.42981067523393324,1.0,24.93607969072781,11.0854038699797,-0.03274394237065758,5.4999206821960325,True
002706.SZ,20160318,20180928,131,-12.893488923870072,70.85775064013364,0.07900764690675971,-0.1391986995457884,0.08012210355670732,0.0020119725312642647,-8.028059828227052,0.0,-14.566284779050745,0.0,False
002706.SZ,20181228,20190927,39,34.309497513627676,46.407064714670874,0.07818885446809168,0.2555150550081486,-0.23758136128700263,0.9270072992700724,23.93529733531288,4.287515762925604,-4.665825977301373,4.287515762925604,False
002706.SZ,20191206,20191220,3,3.869407496977025,3.869407496977025,0.07669505738658872,0.9941326248200997,0.5554300769938032,1.0,10.810113519091779,39.30441837232487,-1.746216530849822,39.30441837232487,True
002706.SZ,20210625,20210903,11,-24.396254312469196,33.02119270576639,0.07535728830293204,-0.3998772629559145,0.6938708987453439,0.0,-26.558734853738187,28.6831812255541,-13.559322033898303,28.6831812255541,True
002706.SZ,20211119,20220128,11,-19.116135662898255,19.116135662898255,0.0716394048646034,-0.32405431466464046,-0.08864054219190856,0.0,-5.397283327323058,-5.273189326556546,-35.2604828462516,-35.2604828462516,False
002706.SZ,20220715,20221021,14,-21.145744057661105,31.438640787569263,0.06586313511096287,0.8787779921160396,-0.6617998413295363,0.30248649310398334,-10.101381707097365,9.737827715355817,-14.606741573033696,9.737827715355817,False
002706.SZ,20221104,20230602,30,-18.19563954178161,30.135938049244288,0.07967074123036082,-0.4454656759495034,-0.32593920032176177,0.0,-13.627499842330353,6.635944700460832,-4.792626728110604,4.331797235023043,False
002706.SZ,20230804,20230818,3,-3.889369057908397,3.889369057908397,0.07636319416406148,-0.4222108694826146,-0.2551976005005478,0.0,-0.5617092015045162,1.7086330935251999,-15.017985611510792,-15.017985611510792,False
002706.SZ,20230901,20231027,8,-12.290008841732995,12.290008841732995,0.07283147615094403,-0.20769749696913636,-0.6169304247929202,0.0,-8.961593172119498,-2.721774193548374,-15.524193548387071,-15.524193548387071,False
002706.SZ,20241108,20250328,21,24.860335195530734,40.78212290502792,0.07683109110970658,0.7676566561583997,-0.3638325272704475,0.8356164383561647,19.2238447689537,0.8752548123347303,-12.304250559284124,-1.4304652976614838,False
002706.SZ,20250411,20250808,18,46.57939176309533,46.57939176309533,0.07084928103854532,0.9503801467099053,0.2871482597706915,1.0,28.7387455314979,0.0,0.0,0.0,False
300626.SZ,20180518,20180601,3,-8.392715756136191,11.559778305621526,0.061974850855204704,-0.5085407147262827,0.15529201779371382,0.0,-11.262798634812233,-43.21521175453759,-62.22990492653414,-62.22990492653414,False
300626.SZ,20190719,20201106,68,45.061723894603176,63.78843848790087,0.0737613104839025,0.2986343357237357,-0.09062573587460938,0.8548442446392196,16.775765683979312,-1.0638297872340596,-35.5973813420622,-35.5973813420622,False
300626.SZ,20201204,20201211,2,-4.052936311000819,4.052936311000819,0.07466354726229024,0.5491181534738698,0.30006378409080203,0.0,6.789413118527156,-13.620689655172418,-41.37931034482759,-36.206896551724135,False
300626.SZ,20201225,20210108,3,-11.241970021413286,11.241970021413286,0.06817489114020618,-0.33068479309236676,0.09610683024380119,0.0,-23.087628148629136,-0.9650180940892369,-17.97346200241253,-0.9650180940892369,False
300626.SZ,20210521,20240202,138,-17.793847847080986,57.37230217963369,0.04484199240248829,0.20355054711169804,-0.007354797331109432,0.0,-29.407018959257652,14.000000000000012,-23.71428571428571,-12.714285714285706,True
300626.SZ,20240524,20240531,2,-1.1320754716981098,1.1320754716981098,0.06733329704903053,-0.9636720978888047,-0.152306913393612,0.0,1.6226000387874977,-0.9171075284501701,-13.254771931197704,-2.3162241102050474,False
300626.SZ,20240726,20250930,63,43.238160408547266,60.08066030377619,0.041181753747807116,0.714788272878734,0.22147496033195205,0.8286362882674877,2.9459371965039107,0.0,0.0,0.0,False
300750.SZ,20190816,20200103,21,74.30917670147166,79.6219327790461,0.07197376202316505,0.4453006436784825,0.21396848381383918,1.0,57.3251530038018,46.234596074851645,3.4322227293473277,5.759926973984475,True
300750.SZ,20220318,20220429,7,-19.813907933398635,21.459353574926535,0.06229573827974902,-1.3541964011183603,0.27640973555461545,0.0,-22.537463407064855,37.65726151215341,-8.149505313301571,32.160742640771964,True
300750.SZ,20220610,20220923,16,-8.074889867841414,33.81057268722467,0.06008220244311657,0.07061544664862208,0.20344514900413968,0.04781758957654713,-13.108021590784908,3.592610745828348,-13.338904516719097,0.6738745340658621,False
300750.SZ,20230113,20231110,42,-22.24746028211382,29.35016294145742,0.07547219485441217,-0.1496550698304759,-0.4202341439585775,0.11253532722176883,-12.505149342504199,-4.390837433211672,-20.171401364862724,-18.05533513198964,False
300750.SZ,20240403,20241018,29,28.62702748856501,42.15161583512181,0.06785758317810144,0.6696928128952281,-0.22843298333348555,0.9755769935279033,28.360449830633105,6.859017967905885,-1.4766497258793845,4.846132298211224,False
300750.SZ,20250328,20250919,26,46.609468117989714,59.38205378777164,0.07580655135279514,0.32877321770260987,0.685585422862826,1.0,33.83882858112965,0.0,0.0,0.0,False
300593.SZ,20190215,20190906,30,46.86944980170377,56.17861197710797,0.07933273171341527,1.1643612955631228,-0.11710427718405675,1.0,38.56337715203916,5.513307984790878,-7.5095057034220485,-7.5095057034220485,False
300593.SZ,20200117,20200123,2,-7.128810226155354,7.128810226155354,0.079626615894538,-0.2378951265196318,0.46192277433247203,0.0,-3.881498150684548,9.10534674430914,-14.187400741132869,-14.187400741132869,False
300593.SZ,20200214,20200515,14,-20.393258426966295,36.179775280898866,0.06980846183729751,-0.6393034365478699,0.44833475973228687,0.0,-19.852156318222942,32.72912307251812,-4.728299223712062,30.83399545593537,True
