stock_id,start_date,end_date,start_idx,end_idx,duration_weeks,avg_convergence,avg_price,ma20_slope_start,ma60_slope_start,ma20_slope_end,ma60_slope_end,start_price,end_price,period_price_change,return_20w,return_40w,max_return,is_profitable_20w,is_profitable_40w,future_max_price
000596.SZ,20221028,20221216,533,540,8,0.06909226232691643,222.94366595125,0.19030869344530055,0.029310816580361238,0.17523349833397783,0.036151947926342645,189.03351314,257.10511816,0.3601033694463772,0.012094416837181978,-0.00833656395228256,0.09343028354282364,1,0,281.12652225
000596.SZ,20230616,20231215,565,590,26,0.05776840164806819,251.66774935576925,0.0880950272788441,0.07494609336107382,0.007555656142501234,0.0440206411396384,253.66111499999997,216.29142993,-0.14732129940373392,0.1825505732371298,-0.08611285882213586,0.21871541764419453,1,0,263.59770036
000596.SZ,20240403,20240412,605,606,2,0.08840138725843731,248.53743657,-0.12259943130655894,-0.01834818928169993,-0.12431202782142231,-0.02096840614952372,255.631941,241.44293214,-0.05550561797752809,-0.34672870892513,-0.33023496589151385,0.09175985407248775,0,0,263.59770036
000596.SZ,20240426,20240628,608,617,10,0.08180622849725135,238.80281402900005,-0.12792880548775493,-0.024310363206127727,0.0019754567501663943,-0.032026908197760384,253.2383835,205.50366196000002,-0.1884971815104008,-0.11403799687307525,-0.17114175399388115,0.006301227081063143,0,0,206.79858720000001
000001.SZ,20140404,20140808,75,93,19,0.060037880206555844,3.694057567894737,,,-0.006767993807740108,0.09584131567265455,3.3296537299999995,4.1465308599999995,0.24533395849543793,0.5028462998102469,1.6047697496214948,1.710433427233676,1,1,11.23889585
000001.SZ,20140912,20141121,98,108,11,0.08215708750079792,4.117919296363636,0.09679746000659567,0.10344575790373746,0.15993758825181956,0.08957727073418996,4.07965133,4.2488172,0.04146576663452278,1.6451822521336055,0.8499089111200169,1.6451822521336055,1,1,11.23889585
000001.SZ,20151120,20160129,160,170,11,0.06854251398986018,7.654736345454546,-0.07985151072865504,0.22816061574199176,-0.18082319589478582,0.16821228508638783,8.331254750000001,6.638450000000001,-0.20318725099601598,-0.09825071967100744,-0.004038108293351782,0.08800000000000002,0,0,7.222633600000001
000001.SZ,20161118,20170721,210,245,36,0.048623723451534165,6.420510835555557,-0.07494266143260793,-0.1252539660253156,0.0076366112935640044,-0.027044239661181725,6.30923958,8.369999550000001,0.32662572785039196,0.24150596877869598,0.01101928374655639,0.35904499540863166,1,1,11.375206
000001.SZ,20180608,20180622,290,292,3,0.09340078465252048,7.721817766666667,-0.07666733426797523,0.107401017694017,-0.12789649088414023,0.09379189012029805,7.778181399999999,7.57066075,-0.026679841897233113,0.04786840963650377,0.49564938701024225,0.49564938701024225,1,1,11.323054110000001
000001.SZ,20190125,20190315,322,328,7,0.06913652113359113,9.03230725,0.0649735243056452,-0.026148398826928407,0.12543158367909352,-0.03985900763629475,8.455777000000001,9.6088375,0.1363636363636362,0.2579392377069547,0.44073894786960444,0.46239768130119785,1,1,14.051941679999999
000001.SZ,20200508,20200619,387,393,7,0.0827785457664779,11.29429832,-0.021538390163757894,0.1401763005924492,-0.13197106941937975,0.08836957615133849,12.097719,10.8217344,-0.10547315572464522,0.3421874999999999,0.7850722708552149,1.0698535680195587,1,1,22.399405559999998
000001.SZ,20200703,20201030,395,412,18,0.07191297897241511,12.7944464,-0.14472978035183692,0.07493442143313311,0.057830056826873116,0.04643879535486146,12.047634,15.006701999999999,0.24561403508771917,0.26570920645988716,0.22083048094111563,0.5062433384763687,1,1,22.603744919999997
000001.SZ,20211008,20211126,461,468,8,0.0670707209030198,17.210716129999998,-0.06612424020421918,0.15807634024878528,-0.14973224663641857,0.10918118523169963,17.16926672,16.19290284,-0.05686695278969963,-0.12855517633674624,-0.32183737353913483,0.045506257110352576,0,0,16.929781239999997
000001.SZ,20230317,20230331,533,535,3,0.08434765285307445,11.103825899999999,-0.007179991732310509,-0.12582626994313623,0.04193957361282422,-0.1193190120205965,11.14754175,10.95519201,-0.017254901960784396,-0.0937789733910833,-0.2600136407832801,0.030327214684756704,0,0,11.28743247
000001.SZ,20230428,20230526,539,543,5,0.08890187332508763,10.932459768,0.1076640931610203,-0.11238300564580667,0.08805854216916746,-0.10136020035428832,10.97267835,10.5792357,-0.035856573705179355,-0.12675447338790274,-0.13427524825824616,0.02783923228026761,0,0,10.8737535
000001.SZ,20230804,20231013,553,562,10,0.08863462938489722,10.098446035,-0.0762342853974395,-0.10355312283300486,-0.13021211219561,-0.09216095035685969,10.8737535,9.724495,-0.10569105691056913,-0.03636363636363627,-0.02037403896037769,0.038181818181818296,0,0,10.0957939
000001.SZ,20240430,20241011,590,613,24,0.04004961626248494,9.786492589166668,-0.08717503540914716,-0.07616315793009396,0.07567396084581568,-0.028987230759662762,9.53884555,11.367814000000001,0.19173897306681956,-0.004266211604095706,0.08640060437301302,0.1356624941259594,0,1,12.91
600900.SH,20100326,20100716,62,78,17,0.07322462445595124,0.28077273823529414,,,,,0.27980225,0.27623505,-0.01274900398406372,18.406366063973415,20.08605153473464,20.206029068360444,1,1,5.8578485
600900.SH,20180921,20190712,190,230,41,0.06861037948896793,10.784335436097564,0.1124018487473905,0.17687401067082031,0.10722263588979926,0.06190650720591137,10.756854480000001,12.069150960000002,0.12199630314232905,0.07630898752135548,0.05337026540929073,0.14995435851272151,1,1,13.878972749999999
600900.SH,20200117,20200904,257,289,33,0.0516824724728054,13.196979595757574,0.08389766231650429,0.07913601780235757,0.06191620547565049,0.06255826067868434,12.924565699999999,15.56930076,0.20462854392082222,-0.007447648535244914,0.012726179746559041,0.07526504742015144,0,1,16.74112492
600900.SH,20210122,20210305,309,315,7,0.08710396449789722,15.439884977142857,0.12020592456858754,0.04841305266346905,0.06708791840715285,0.05072822748201351,14.84871821,15.8616662,0.06821787414066637,-0.01513675782686687,0.17665239985948009,0.17665239985948009,0,1,18.6636676
600900.SH,20210507,20211015,324,347,24,0.05889417646343815,16.21507060125,0.0347335552659873,0.06554141488645127,0.03988611978359538,0.0684427809761362,15.516164560000002,17.142619800000002,0.10482327856930129,0.06570743405275763,0.22594071706589428,0.25920066021647387,1,1,21.58599817
600900.SH,20211029,20220107,349,357,9,0.08025365350324881,17.42673143111111,0.04268938419363724,0.06504384857109147,0.08205413600063562,0.056320440319740685,17.471495,18.219686080000002,0.042823529411764795,0.08393501805054143,-0.015224357806279063,0.18476235403941696,1,0,21.58599817
600900.SH,20220408,20220422,369,371,3,0.09437501367444934,19.26386484,0.0994431677863527,0.06120862446909266,0.11071287000330936,0.0679931547940148,19.0747616,19.47763372,0.021120689655172487,0.07302671569080099,-0.0504674075984215,0.1082454101103201,1,0,21.58599817
600900.SH,20220513,20220602,374,377,4,0.0962771029755605,19.35636099,0.11820348394388393,0.07111000134958424,0.09925730713943437,0.06865246715011442,19.09942724,19.66673696,0.029702970297029743,-0.0876827662620043,-0.03740113123473639,0.09758920424387464,0,0,21.58599817
600900.SH,20221028,20240208,397,462,66,0.04730730700035668,19.830618019999996,0.08473105567341495,0.08871737104473935,0.061794066700505454,0.016299652699640767,18.423377719999998,22.63230816,0.22845595981191247,0.23913308009676718,0.17001811449354173,0.309632281889184,1,1,29.64000138
300015.SZ,20110722,20110826,89,94,6,0.08242196298226755,0.4398533783333333,-0.12465248765251312,-0.11118108961278442,-0.0755791476247641,-0.10011210446645882,0.41354991999999996,0.46393345,0.12183179723502321,-0.07336412151354915,-0.2790903091811984,0.11003692447699132,0,0,0.51498326
300015.SZ,20110909,20111104,96,103,8,0.07672665366919086,0.461513195,-0.04575832462602573,-0.0907401091670561,0.08366667554240718,-0.0040162923678438295,0.46680678,0.51265214,0.09821057012068261,-0.23380068207654428,-0.32381146404655614,0.004547176960970103,0,0,0.51498326
300015.SZ,20120113,20120511,113,129,17,0.08034755644854254,0.4127609199999999,0.1690166116199591,0.029015293297543803,-0.09667121189527114,-0.021446570959973488,0.4147451,0.34915539999999995,-0.15814460496338603,-0.17942583732057427,-0.0822966507177033,0.04593301435406703,0,0,0.36519315999999996
300015.SZ,20130426,20130531,177,182,6,0.06318036196546749,0.3423894699999999,-0.01595672384266205,-0.1393584080329788,0.10676813098120586,-0.12303667244883702,0.31540927999999996,0.3753838199999999,0.19014830508474567,0.592150189105114,0.9684576708713769,1.190182411165191,1,1,0.82215904
300015.SZ,20160415,20160422,331,332,2,0.09388267745130671,3.2037306,-0.015429044242905837,0.2815279072970089,-0.014719963646396179,0.27517324824977474,3.2416356,3.1658256000000002,-0.023386342376052298,0.09733396242673611,-0.03002665086794436,0.2072261624266351,1,0,3.82186749
