stock_id,period_start,period_end,duration_weeks,price_change_pct,price_range_pct,convergence_ratio,ma5_slope,ma10_slope,ma20_slope,ma60_slope,position_in_range,close_to_ma20,close_to_ma60,volume_ratio,max_return,min_return,final_return,is_profitable,max_return_5w,max_return_20w
000001.SZ,20240223,20250930,85,18.224896959157125,41.87400014798964,0.024652565480434922,0.40222287671723855,0.4863044918041985,0.424905624988967,0.11030030660640155,0.6091131217413697,-4.848475308414289,1.096587601222812,1.0141716263711165,0.0,0.0,0.0,False,,
000002.SZ,20090605,20090619,3,46.83909151945842,46.83909151945842,0.062349944318348255,6.1808773917857875,4.518476861462572,3.065941865147168,-1.1168784741959936,1.0,69.26604547992929,57.83050568128828,1.3970903082756885,15.254237288135586,-17.433414043583532,-17.433414043583532,True,15.254237288135586,15.254237288135586
000002.SZ,20100115,20100430,15,-23.076923076923077,23.076923076923077,0.06388738314786102,-1.0733384262796024,-1.223757401758474,-0.9647720544701005,0.5796250994239549,0.0,-19.007320492186246,-22.67947740838958,0.676375515892789,-6.282051282051289,-56.80869283401869,-56.80869283401869,False,-6.282051282051289,-6.282051282051289
000002.SZ,20140124,20150724,16,233.51743812805782,247.25299653627349,0.04726910772042986,3.1858290317050906,1.2362822754042437,-0.09121766684788604,1.2786760674479207,1.0,204.31455332575675,206.52709393278062,0.823648556822683,-2.985074626865673,-17.391304347826082,-17.391304347826082,False,-2.985074626865673,-2.985074626865673
000002.SZ,20170317,20170915,27,66.56691426828161,78.86960693309125,0.059464225164686815,1.3547844341223838,0.9120182202658377,0.20635204900480825,1.0287061790093726,1.0,51.44171509068284,57.39967957369245,0.33267445451353916,8.53242320819113,-10.716723549488055,4.880546075085331,False,-5.085324232081922,8.53242320819113
000002.SZ,20180608,20180727,8,-12.691875701984278,18.569824035941597,0.07006490928507544,-1.5090543259557367,-1.344730348960169,-1.3691594035408743,0.4830214803226463,0.03629032258064497,-15.929123781026286,-14.247948921109796,0.3867930779595505,15.583769636602426,-9.60548885077188,-2.3361946481421327,True,7.743785262026674,15.583769636602426
000002.SZ,20180824,20210723,150,16.585867788618643,72.33922819450484,0.06861316812402661,0.17470032311649145,0.17692723310330116,0.174651603073307,0.14376975861692134,0.3033132009021439,-14.7012143358062,-17.06865346971557,0.5052553968904835,-1.3846819558632735,-15.377348192052768,-5.437403774129243,False,-1.3846819558632735,-1.3846819558632735
000002.SZ,20220211,20220225,3,-7.790368271954677,7.790368271954677,0.07602740846645166,-0.8133156799697385,0.0947248081006039,-0.1336402108545569,-0.3448397005211844,0.0,-2.944465150950247,-17.97608972088955,0.8413992422233287,10.035842293906802,-14.746543778801854,-5.325140809011799,True,5.7859703020993365,10.035842293906802
000002.SZ,20220408,20231020,78,-41.142235988504694,41.142235988504694,0.07590148478993457,-0.32964593740233294,-0.32773392941610213,-0.33282750236778247,-0.3588316029305981,0.0,-13.582192110304911,-23.15896969247055,0.6631254490412021,3.9451114922812955,-10.977701543739274,-10.291595197255567,False,3.9451114922812955,3.9451114922812955
000002.SZ,20241108,20250930,48,-27.549947423764458,33.85909568874869,0.03944743854483469,-0.5421263248972529,-0.43284598082159326,-0.2807444422670774,-0.42752541248152415,0.18633540372670798,4.031405707383994,-5.8657436925042346,1.0986351703597932,0.0,0.0,0.0,False,,
000006.SZ,20090508,20090515,2,1.8333333333333313,1.8333333333333313,0.07963273668600179,2.7882891854212293,2.24513911268664,1.9379844961240327,-1.0992177132080694,1.0,54.56615228940046,30.907532717956,0.41137591838222526,23.393115923718106,-6.873977086743036,18.832214461483886,True,4.66448445171849,23.393115923718106
000006.SZ,20100108,20100507,17,-21.27272727272728,32.54545454545456,0.04137866809705133,-0.6511001347103735,-0.6051583934208403,-0.3662404092071628,0.7782355873179568,0.0,-19.69584569732937,-23.051402579814354,0.25593806040435385,-24.749280796420866,-29.47707467308553,-26.456539696327557,False,-26.32521208864242,-24.749280796420866
000006.SZ,20101015,20130208,119,58.2810876998907,75.88883155654221,0.07692129365210659,0.46914077802554355,0.3414129644589067,0.34283460741042504,0.047775274707322554,1.0,24.81986476000445,35.261821962369105,0.28541731458648995,-7.992895204262871,-22.38010657193605,-21.84724689165185,False,-7.992895204262871,-7.992895204262871
000006.SZ,20130315,20141010,83,71.1649752134929,71.1649752134929,0.07500269086426903,0.4814886058260603,0.3694941057743037,0.36017949850208514,0.3448903593842402,1.0,23.346514238892844,36.09838933129584,0.34814403105469577,9.984152139461173,-11.727416798732165,3.80348652931854,False,-0.4754358161648025,9.984152139461173
000006.SZ,20150227,20150327,5,36.07305936073057,36.07305936073057,0.07557515679422498,2.7755355479664763,1.0192837465564697,0.9714774228646966,0.907084245193628,1.0,32.52297657871325,62.309570205654666,0.9374354077654986,91.94630872483225,1.0067114093959835,91.94630872483225,True,30.648769574944083,91.94630872483225
000006.SZ,20160930,20180615,64,-24.624362983205806,33.03837790866741,0.06530135706706292,-0.22782677657128791,-0.1731124562826462,-0.0005022454616073751,-0.19650465208998222,0.019867549668873913,-9.922865734082913,-16.061665843212026,0.5364514426095802,-14.34345424504496,-24.812046965872174,-22.995237691813326,False,-15.052531610566113,-14.34345424504496
000006.SZ,20190301,20200710,71,51.5092645153201,74.9735266909654,0.0772514412867594,0.4211620029873048,0.18354357380042194,0.051768626911783376,-0.2329470621921206,1.0,66.96792907426699,69.46305161781638,0.372398013104404,-2.4532710280373915,-31.54205607476635,-24.415887850467293,False,-2.4532710280373915,-2.4532710280373915
000006.SZ,20201120,20210730,37,-21.261491317737548,21.261491317737548,0.07719954263243829,-0.4369091304425628,-0.4846403769268441,-0.6309034503755904,0.12075589243366217,0.0,-12.0601087186482,-21.41631256651539,0.19054226691614976,7.918552036199087,1.5837104072398218,3.619909502262444,False,5.882352941176466,7.918552036199087
000006.SZ,20210903,20221216,66,22.91442870602202,65.27782270532963,0.06375421293619846,0.2619864975902005,0.023305101322292018,-0.10907829753155833,-0.2776243752906633,0.6187290969899667,26.95907092118624,28.89848062431749,0.5704466461500676,11.900532859680284,-4.795737122557721,4.262877442273548,True,11.900532859680284,11.900532859680284
000006.SZ,20230224,20240403,57,-32.78334897866018,34.042541602539025,0.07493758669436891,-0.49725609701886414,-0.4812115673339245,-0.23117552700999466,0.07446883278531963,0.0,-10.767811851510197,-17.673147956007387,0.7597421035122942,11.62790697674419,-12.144702842377265,-12.144702842377265,True,1.808785529715758,11.62790697674419
000006.SZ,20240510,20241018,24,60.15228426395939,73.85786802030456,0.07421418175296236,1.861274772362077,0.9494357638888897,0.13246922637971703,-0.2264362749579008,1.0,49.56150746622433,46.72143853666125,0.7337004700056422,50.39619651347069,27.099841521394612,27.099841521394612,True,42.155309033280524,50.39619651347069
000006.SZ,20250430,20250930,23,62.047244094488185,65.19685039370077,0.06417879188030857,1.4528660104757163,0.7544023216419601,0.18169737467761943,0.9334771223268236,1.0,43.07563959955519,49.549462261408884,0.934422977817168,0.0,0.0,0.0,False,,
000007.SZ,20090605,20090814,11,25.333333333333336,39.42857142857144,0.07816461776831914,2.6003904071388737,1.964538118838453,1.9432222407322093,-0.5308715052065246,0.642512077294686,16.873889875666023,22.422400694595186,1.2207970554568572,12.46200607902736,-0.4559270516717363,7.294832826747713,True,12.46200607902736,12.46200607902736
000007.SZ,20100205,20111223,97,-16.44640234948604,60.05873715124815,0.0781280668240202,0.007305327629332462,0.06794619935907405,0.09659038838355126,0.4456958998688933,0.0,-26.590117404205976,-31.85220671896521,0.31427342076378123,94.90333919156413,11.950790861159923,94.90333919156413,True,27.943760984182774,94.90333919156413
000007.SZ,20120203,20120316,7,63.324175824175825,63.324175824175825,0.06451933605541602,6.470174276607206,3.259361997226081,1.0392730809202797,0.18477532538731453,1.0,47.949978224351234,43.00605380267012,0.5271707862893795,34.81917577796468,-9.083263246425567,33.30529857022707,True,-2.9436501261564456,34.81917577796468
000007.SZ,20121228,20130208,7,58.48275862068966,60.00000000000001,0.07814164507643337,5.243389423076929,1.7484489565707795,0.3386679372553421,1.1162272340675108,1.0,46.80422908614679,75.03237108690692,0.6293024629795907,0.043516100957345566,-32.11488250652742,-30.026109660574424,False,0.043516100957345566,0.043516100957345566
000007.SZ,20130426,20140321,48,-24.25925925925926,37.592592592592595,0.07262109160269581,-0.40805137844611594,-0.5801427762867213,-0.3843310602860419,0.05826748212879372,0.0,-9.205268610330075,-19.037511959617714,0.402623881252493,4.319478402607997,-6.193969030154848,-6.193969030154848,False,4.319478402607997,4.319478402607997
000007.SZ,20140411,20140930,13,31.12687155240348,54.452324665090636,0.07329922633118488,2.613722352474173,0.8171161807028402,0.10532226576706162,-0.4235623086295455,0.7424023154848045,24.174471101824487,18.104926953332985,0.48050775083332015,4.747596153846149,-9.254807692307697,-8.353365384615389,False,4.747596153846149,4.747596153846149
000007.SZ,20141024,20150410,25,30.972388955582232,56.12244897959183,0.07211460167680267,0.42122719734660047,0.0601407549584132,0.3911499982070502,0.12398019167052692,1.0,42.54916051479705,50.799958533467006,0.6962833358327571,33.68469294225482,-3.7580201649862524,1.9248395967002663,True,25.114573785517873,33.68469294225482
000007.SZ,20160902,20160909,2,-1.177536231884049,1.177536231884049,0.07814575069445155,1.8994914747232967,-0.10378570722546607,0.0,0.45919058586718736,0.0,-0.9330094663004915,25.542993584764627,1.0947423545626869,24.152153987167736,-4.216315307057753,17.919340054995416,True,19.43171402383134,24.152153987167736
000007.SZ,20160923,20161014,3,10.283537875581887,10.283537875581887,0.07391187616621316,2.023322732091474,2.612008281573497,-0.0348516531805863,0.81742586192283,1.0,18.589306029578978,43.725124320945746,1.6413019875039,3.952417498081355,-5.25709900230237,-5.25709900230237,False,3.952417498081355,3.952417498081355
000007.SZ,20190823,20191122,14,22.8944246737841,34.87544483985764,0.07788121427785424,2.427222971365123,2.3376997857966737,1.479815938088264,-0.7678067305968828,0.802721088435374,25.651910248635247,36.54036243822087,1.44727663291833,-2.6061776061776025,-26.930501930501922,-26.930501930501922,False,-2.6061776061776025,-2.6061776061776025
000007.SZ,20200214,20201231,47,-13.523573200992564,33.87096774193547,0.0494982475344124,-0.16069788797061477,-0.13060333211252678,-0.08767733826213878,0.27708781207461614,0.0,-21.98780010073327,-21.27555438424743,0.8476447345671287,-38.737446197991396,-63.84505021520802,-38.737446197991396,False,-41.03299856527977,-38.737446197991396
000007.SZ,20211112,20211231,8,5.9130434782608665,13.73913043478261,0.07997015251650189,2.9642409033877146,3.5628434065934154,1.4536888071707599,-0.9501580237358124,0.9493670886075949,25.38604076590439,27.53481553872511,1.382283610744834,12.31527093596059,-0.3284072249589421,2.298850574712653,True,12.31527093596059,12.31527093596059
000007.SZ,20221104,20230505,26,-36.44171779141105,37.79141104294478,0.07367250327811066,-0.7209132209132245,-0.44647125184037967,-0.18732307692307773,0.5263312854535124,0.0,-30.30139935414436,-30.240387852669702,0.7932244610677186,-0.7722007722007729,-32.239382239382245,-0.7722007722007729,False,-12.35521235521235,-0.7722007722007729
000007.SZ,20240403,20240412,2,-2.63736263736264,2.63736263736264,0.07342476599126894,0.4496402877697765,-0.046522447080721764,-0.32279242805558117,-0.5223809067382273,0.0,-2.4229074889870392,-14.180550174350795,0.236891987636824,13.092550790067722,-21.8961625282167,4.063205417607238,True,-1.5801354401805734,13.092550790067722
000007.SZ,20240430,20241011,24,52.35849056603773,62.26415094339621,0.06463919981221973,1.788303528274535,0.9838099740014228,0.6849380181002351,-0.1746582227583453,0.8825757575757577,26.579798177720853,35.55765397125217,0.7636888096449884,15.479876160990713,1.8575851393188871,8.513931888544889,True,15.479876160990713,15.479876160990713
000007.SZ,20250321,20250606,12,32.26837060702874,37.6996805111821,0.07211786792863539,1.7660044150110428,0.5418929792798204,-0.055401324761348715,0.7374875704342105,1.0,21.79157167022119,37.5262983058358,1.142325246024373,-4.106280193236703,-14.251207729468597,-11.473429951690814,False,-4.106280193236703,-4.106280193236703
000007.SZ,20250704,20250930,14,-0.8163265306122396,11.428571428571427,0.03633684317438604,-0.4344624447717231,-0.18218203099926278,0.5528495386069858,0.6032818532818539,0.4166666666666663,-2.6572306048873386,7.292663183457458,1.035258586256035,0.0,0.0,0.0,False,,
000011.SZ,20100312,20100319,2,1.8628281117696668,1.8628281117696668,0.07664816483258373,2.51123705296072,0.6474681097796667,-0.03923335846738901,0.8073956598659834,1.0,8.881528659547923,38.5774434339706,1.5361157446129476,2.4106400665004224,-40.81463009143806,-40.565253532834575,False,2.4106400665004224,2.4106400665004224
000011.SZ,20100423,20100507,3,-20.498915401301524,20.498915401301524,0.07109561040082975,-4.987636451359991,-1.171146378008134,-1.178827695461749,0.41235430213368335,0.0,-29.18900642418969,-22.007336204854656,0.4567714781729487,33.697135061391556,-4.0927694406548305,28.37653478854026,True,3.1377899045020428,33.697135061391556
000011.SZ,20100730,20101126,18,-20.53941908713693,20.53941908713693,0.07850400116029722,-0.23159051656461058,0.3136257681712227,-0.3708867320857222,-0.05139174915458687,0.0,-11.974258791082516,-20.94107910864466,0.7982571151054993,0.9138381201044466,-10.835509138381207,-7.832898172323769,False,-1.1749347258485605,0.9138381201044466
000011.SZ,20110304,20110520,12,71.44736842105263,71.44736842105263,0.06822784610815401,3.824542323726661,2.4469004411697837,0.9808439207425477,-0.14178619021454325,1.0,53.48371517757231,50.69100441394735,1.3411191435732512,-2.379125095932444,-20.95165003837297,-14.044512663085184,False,-7.4443591711435,-2.379125095932444
000011.SZ,20120413,20120720,15,-24.454649827784166,24.454649827784166,0.07284243239883888,-0.12983500135244727,-0.06920415224913548,0.5007913448137378,-0.17311219810455544,0.0,-13.255553358381073,-22.553308354748218,1.0925863228827177,-2.735562310030387,-10.334346504559266,-7.294832826747717,False,-3.9513677811550094,-2.735562310030387
000011.SZ,20121019,20140613,86,6.800618238021644,56.105100463678504,0.054291300361992145,0.1109732767382077,0.13888264135666414,0.08062924002355099,0.060860592334550184,0.33608815426997235,-2.9085288745257136,-11.307919394172783,0.5728304699004533,-19.46779856978718,-33.41987423158201,-19.46779856978718,False,-29.31632256634824,-19.46779856978718
000011.SZ,20141107,20150410,23,79.97711670480547,79.97711670480547,0.06836672371461312,2.0146673651126235,1.338568055813461,1.4058481922376087,-0.1751994603923676,1.0,55.197079571802156,71.36422556726386,1.1016809654136646,106.67446860291759,-16.78321678321678,99.65413153251482,True,-4.1322314049586755,106.67446860291759
000011.SZ,20160219,20160304,3,-18.30384380719952,18.30384380719952,0.07453457343462583,3.6450519531032977,-0.5295065612769597,0.707150072959926,0.7889858980051383,0.0,-1.8831977724041815,21.102361153205305,3.6128725026246196,8.588498879761017,-9.484690067214348,-9.484690067214348,False,8.588498879761017,8.588498879761017
000011.SZ,20160318,20170616,65,44.250311250282955,74.43899861816904,0.07590232670563546,0.5427504055732028,0.5787729246581863,0.2780987884227337,0.4800131153249459,0.8550516850291996,22.964393052239135,34.05834384455393,1.2939524931423438,2.7108433734939728,-8.584337349397583,-5.471887550200815,False,2.7108433734939728,2.7108433734939728
000011.SZ,20170811,20180525,41,-18.671059857221305,42.77869302580999,0.07042337598702272,-0.5468560298820537,-0.57533589371341,-0.3046271405064155,0.24394944306381283,0.1014120667522467,-5.0093002373163245,-14.528420087037667,0.5690631832308035,-9.250506414584752,-37.25585651495435,-31.84043936892364,False,-9.250506414584752,-9.250506414584752
000011.SZ,20190329,20200221,47,-31.57923179586037,40.11867967403819,0.07233721247553555,-0.5731126933534237,-0.3585289446113016,-0.24256569148030654,-0.44417500200744037,0.10178745063040645,-11.013175737218079,-18.217337186581766,0.37507278782904907,10.475030450669909,-7.064555420219251,10.475030450669909,True,1.0962241169305709,10.475030450669909
000011.SZ,20200403,20200619,12,81.30287000104754,86.2364062244072,0.06675629236111778,3.8497753295720236,2.417965403992009,0.6078675839337682,-0.13662173972210245,1.0,72.80995919209761,67.57155861436465,1.109596383333863,79.7596457938014,-6.70461733080329,30.234029095509165,True,52.62492093611637,79.7596457938014
000011.SZ,20210305,20250930,235,-1.422031084699061,56.66472800901046,0.02180746744123928,0.009683733033380632,0.000694654637887766,-0.04766519305952233,-0.0833406981029533,0.37038151091413307,5.150093278308603,6.93342531907554,0.821040120708109,0.0,0.0,0.0,False,,
